DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOSMOTE,RANK_GEOSMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,SVM,0.9280000000000002,7.0,0.946,1.0,0.9440000000000002,3.0,0.9399999999999998,5.0,0.938,6.0,0.9440000000000002,3.0,0.9440000000000002,3.0,solid_angle,9,PRE
x80data,SVM,0.8,7.0,0.9259999999999999,4.5,0.9259999999999999,4.5,0.9259999999999999,4.5,0.9259999999999999,4.5,0.93,1.0,0.9279999999999999,2.0,solid_angle,9,PRE
x7data,SVM,0.8400000000000001,7.0,0.9259999999999999,1.0,0.8859999999999999,5.0,0.8899999999999999,3.5,0.868,6.0,0.924,2.0,0.89,3.5,solid_angle,9,PRE
x79data,SVM,0.7939999999999999,7.0,0.932,4.0,0.9359999999999999,1.5,0.932,4.0,0.93,6.0,0.9319999999999998,4.0,0.9359999999999999,1.5,solid_angle,9,PRE
x78data,SVM,0.748,4.0,0.748,4.0,0.748,4.0,0.748,4.0,0.748,4.0,0.748,4.0,0.748,4.0,solid_angle,9,PRE
x76data,SVM,0.7120000000000001,7.0,0.9280000000000002,1.5,0.922,4.0,0.92,5.5,0.92,5.5,0.9260000000000002,3.0,0.9280000000000002,1.5,solid_angle,9,PRE
x75data,SVM,0.7,6.5,0.916,1.0,0.884,4.0,0.7360000000000001,5.0,0.7,6.5,0.912,2.5,0.912,2.5,solid_angle,9,PRE
x74data,SVM,0.7,6.0,0.912,1.5,0.8480000000000001,4.0,0.7,6.0,0.7,6.0,0.912,1.5,0.908,3.0,solid_angle,9,PRE
x73data,SVM,0.5920000000000001,7.0,0.898,5.5,0.9,4.0,0.912,1.0,0.908,2.0,0.8979999999999999,5.5,0.904,3.0,solid_angle,9,PRE
x72data,SVM,0.5820000000000001,7.0,0.7859999999999999,4.5,0.794,2.5,0.7979999999999999,1.0,0.794,2.5,0.7859999999999999,4.5,0.782,6.0,solid_angle,9,PRE
x71data,SVM,0.58,4.0,0.58,4.0,0.58,4.0,0.58,4.0,0.58,4.0,0.58,4.0,0.58,4.0,solid_angle,9,PRE
