DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,SVM,0.5919999999999999,6.0,0.8320000000000001,4.0,0.8740000000000001,3.0,0.908,2.0,0.912,1.0,0.8,5.0,area,4,SPE
x80data,SVM,0.1,6.0,0.9279999999999999,2.0,0.9259999999999999,4.0,0.9279999999999999,2.0,0.9279999999999999,2.0,0.902,5.0,area,4,SPE
x7data,SVM,0.08,6.0,0.328,2.0,0.146,4.0,0.18600000000000005,3.0,0.12400000000000005,5.0,0.4480000000000001,1.0,area,4,SPE
x79data,SVM,0.11,6.0,0.7819999999999999,4.0,0.8299999999999998,1.0,0.826,2.0,0.8059999999999999,3.0,0.7739999999999999,5.0,area,4,SPE
x78data,SVM,0.136,3.5,0.136,3.5,0.136,3.5,0.136,3.5,0.136,3.5,0.136,3.5,area,4,SPE
x76data,SVM,0.154,6.0,0.8879999999999999,2.0,0.8859999999999999,3.0,0.916,1.0,0.884,4.0,0.8400000000000001,5.0,area,4,SPE
x75data,SVM,0.16,5.5,0.496,1.5,0.304,3.0,0.184,4.0,0.16,5.5,0.496,1.5,area,4,SPE
x74data,SVM,0.16,5.0,0.472,2.0,0.28,3.0,0.16,5.0,0.16,5.0,0.496,1.0,area,4,SPE
x73data,SVM,0.23,6.0,0.902,5.0,0.91,3.0,0.94,1.0,0.9279999999999999,2.0,0.904,4.0,area,4,SPE
x72data,SVM,0.238,6.0,0.716,4.0,0.7399999999999999,2.0,0.758,1.0,0.7140000000000001,5.0,0.7219999999999999,3.0,area,4,SPE
x71data,SVM,0.238,3.5,0.238,3.5,0.238,3.5,0.238,3.5,0.238,3.5,0.238,3.5,area,4,SPE
x70data,SVM,0.25,4.0,0.25,4.0,0.308,1.0,0.25,4.0,0.25,4.0,0.25,4.0,area,4,SPE
x69data,SVM,0.256,3.5,0.256,3.5,0.256,3.5,0.256,3.5,0.256,3.5,0.256,3.5,area,4,SPE
x68data,SVM,0.26,3.5,0.26,3.5,0.26,3.5,0.26,3.5,0.26,3.5,0.26,3.5,area,4,SPE
x66data,SVM,0.29600000000000004,6.0,0.5619999999999999,3.0,0.5820000000000001,1.0,0.5800000000000001,2.0,0.5439999999999999,4.0,0.508,5.0,area,4,SPE
x65data,SVM,0.33,3.5,0.33,3.5,0.33,3.5,0.33,3.5,0.33,3.5,0.33,3.5,area,4,SPE
x64data,SVM,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,area,4,SPE
x63data,SVM,0.35,6.0,0.398,2.5,0.392,4.0,0.398,2.5,0.378,5.0,0.438,1.0,area,4,SPE
x60data,SVM,0.35600000000000004,3.5,0.35600000000000004,3.5,0.35600000000000004,3.5,0.35600000000000004,3.5,0.35600000000000004,3.5,0.35600000000000004,3.5,area,4,SPE
x50data,SVM,0.02,6.0,0.86,1.5,0.8320000000000001,3.5,0.8320000000000001,3.5,0.86,1.5,0.8039999999999999,5.0,area,4,SPE
x4data,SVM,0.6159999999999999,6.0,0.912,2.0,0.94,1.0,0.7979999999999999,4.0,0.772,5.0,0.8699999999999999,3.0,area,4,SPE
x48data,SVM,0.03,6.0,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,0.934,5.0,area,4,SPE
x45data,SVM,0.04,6.0,0.568,2.0,0.568,2.0,0.424,4.5,0.424,4.5,0.568,2.0,area,4,SPE
x39data,SVM,0.055999999999999994,6.0,0.998,1.5,0.966,4.0,0.938,5.0,0.968,3.0,0.998,1.5,area,4,SPE
x38data,SVM,0.06,6.0,0.952,1.0,0.946,3.0,0.9,4.0,0.898,5.0,0.95,2.0,area,4,SPE
x35data,SVM,0.984,5.0,0.992,2.5,0.992,2.5,0.984,5.0,0.984,5.0,1.0,1.0,area,4,SPE
x32data,SVM,0.09,6.0,0.8620000000000001,1.5,0.8620000000000001,1.5,0.8560000000000001,3.0,0.818,4.5,0.818,4.5,area,4,SPE
x31data,SVM,0.098,6.0,0.7240000000000001,2.5,0.6940000000000001,5.0,0.7240000000000001,2.5,0.71,4.0,0.728,1.0,area,4,SPE
x30data,SVM,0.102,6.0,0.8380000000000001,3.0,0.8380000000000001,3.0,0.8380000000000001,3.0,0.8400000000000001,1.0,0.8220000000000001,5.0,area,4,SPE
x20data,SVM,0.04,6.0,0.254,4.0,0.31799999999999995,3.0,0.434,1.0,0.35600000000000004,2.0,0.11,5.0,area,4,SPE
x1data,SVM,0.1,6.0,0.9279999999999999,3.0,0.93,1.5,0.922,5.0,0.924,4.0,0.93,1.5,area,4,SPE
x18data,SVM,0.042,4.0,0.042,4.0,0.042,4.0,0.042,4.0,0.042,4.0,0.09,1.0,area,4,SPE
appendicitis,SVM,0.198,5.0,0.23600000000000004,3.5,0.238,2.0,0.264,1.0,0.23600000000000004,3.5,0.196,6.0,area,4,SPE
autoUniv-au1-1000,SVM,0.26,6.0,0.3720000000000001,2.0,0.444,1.0,0.338,3.0,0.276,5.0,0.31,4.0,area,4,SPE
climate-simulation-craches,SVM,0.08199999999999999,3.5,0.08199999999999999,3.5,0.08199999999999999,3.5,0.08199999999999999,3.5,0.08199999999999999,3.5,0.08199999999999999,3.5,area,4,SPE
colon32,SVM,0.35000000000000003,6.0,0.8320000000000001,1.0,0.7979999999999999,2.0,0.738,4.0,0.68,5.0,0.782,3.0,area,4,SPE
fertility-diagnosis,SVM,0.12,4.0,0.194,2.0,0.118,5.0,0.188,3.0,0.278,1.0,0.10800000000000001,6.0,area,4,SPE
habermans-survival,SVM,0.262,6.0,0.326,3.0,0.394,2.0,0.29600000000000004,4.0,0.284,5.0,0.42200000000000004,1.0,area,4,SPE
indian-liver-patient,SVM,0.28400000000000003,3.5,0.28400000000000003,3.5,0.28400000000000003,3.5,0.28400000000000003,3.5,0.28400000000000003,3.5,0.28400000000000003,3.5,area,4,SPE
ionosphere,SVM,0.6279999999999999,6.0,0.7979999999999999,3.5,0.7979999999999999,3.5,0.8079999999999999,1.0,0.7959999999999999,5.0,0.8059999999999999,2.0,area,4,SPE
lsvt-voice-rehabilitation,SVM,0.334,3.5,0.334,3.5,0.334,3.5,0.334,3.5,0.334,3.5,0.334,3.5,area,4,SPE
ozone-eighthr,SVM,0.06,3.5,0.06,3.5,0.06,3.5,0.06,3.5,0.06,3.5,0.06,3.5,area,4,SPE
ozone-onehr,SVM,0.03,3.5,0.03,3.5,0.03,3.5,0.03,3.5,0.03,3.5,0.03,3.5,area,4,SPE
parkinsons,SVM,0.248,3.5,0.248,3.5,0.248,3.5,0.248,3.5,0.248,3.5,0.248,3.5,area,4,SPE
phoneme,SVM,0.7559999999999999,6.0,0.8440000000000001,5.0,0.8560000000000001,2.0,0.8619999999999999,1.0,0.8459999999999999,3.5,0.8459999999999999,3.5,area,4,SPE
pima-indians-diabetes,SVM,0.35,6.0,0.392,4.5,0.392,4.5,0.4119999999999999,2.0,0.398,3.0,0.422,1.0,area,4,SPE
