DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,ABC,0.8740000000000001,6.0,0.938,1.0,0.9359999999999999,2.5,0.9359999999999999,2.5,0.924,4.0,0.914,5.0,area,4,GEO
x80data,ABC,0.696,6.0,0.8139999999999998,3.0,0.82,2.0,0.768,5.0,0.8059999999999999,4.0,0.836,1.0,area,4,GEO
x7data,ABC,0.7,6.0,0.8600000000000001,3.0,0.8859999999999999,1.0,0.852,4.0,0.866,2.0,0.8059999999999999,5.0,area,4,GEO
x79data,ABC,0.792,6.0,0.866,5.0,0.8780000000000001,4.0,0.8939999999999999,1.0,0.8859999999999999,2.0,0.884,3.0,area,4,GEO
x78data,ABC,0.92,4.0,0.91,5.5,0.91,5.5,0.938,2.0,0.94,1.0,0.9279999999999999,3.0,area,4,GEO
x76data,ABC,0.8619999999999999,3.5,0.836,6.0,0.906,1.0,0.8619999999999999,3.5,0.866,2.0,0.85,5.0,area,4,GEO
x75data,ABC,0.972,4.0,0.984,2.5,0.998,1.0,0.984,2.5,0.932,6.0,0.9600000000000002,5.0,area,4,GEO
x74data,ABC,0.968,3.5,0.982,2.0,0.998,1.0,0.968,3.5,0.946,6.0,0.95,5.0,area,4,GEO
x73data,ABC,0.8640000000000001,4.0,0.8640000000000001,4.0,0.8600000000000001,6.0,0.8640000000000001,4.0,0.866,2.0,0.8879999999999999,1.0,area,4,GEO
x72data,ABC,0.932,6.0,0.946,4.0,0.958,1.0,0.952,3.0,0.9559999999999998,2.0,0.944,5.0,area,4,GEO
x71data,ABC,0.89,6.0,0.908,4.0,0.8940000000000001,5.0,0.9239999999999998,1.5,0.91,3.0,0.9239999999999998,1.5,area,4,GEO
x70data,ABC,0.6100000000000001,6.0,0.672,4.0,0.6659999999999999,5.0,0.698,2.0,0.7140000000000001,1.0,0.688,3.0,area,4,GEO
x69data,ABC,0.6479999999999999,6.0,0.71,4.5,0.7340000000000001,1.0,0.71,4.5,0.7200000000000001,3.0,0.7240000000000001,2.0,area,4,GEO
x68data,ABC,0.952,5.0,0.952,5.0,0.958,1.5,0.952,5.0,0.958,1.5,0.954,3.0,area,4,GEO
x66data,ABC,0.642,6.0,0.674,3.5,0.6839999999999999,2.0,0.674,3.5,0.6859999999999999,1.0,0.6659999999999999,5.0,area,4,GEO
x65data,ABC,0.8160000000000001,1.0,0.7959999999999999,2.0,0.7759999999999999,5.0,0.7939999999999999,3.0,0.784,4.0,0.7659999999999999,6.0,area,4,GEO
x64data,ABC,0.99,5.0,1.0,2.0,1.0,2.0,0.99,5.0,0.99,5.0,1.0,2.0,area,4,GEO
x63data,ABC,0.532,6.0,0.5920000000000001,4.0,0.59,5.0,0.614,1.0,0.606,3.0,0.608,2.0,area,4,GEO
x60data,ABC,0.7759999999999999,1.0,0.7440000000000001,5.0,0.748,4.0,0.762,3.0,0.7360000000000001,6.0,0.768,2.0,area,4,GEO
x50data,ABC,0.67,6.0,0.7579999999999999,2.0,0.7060000000000001,5.0,0.7459999999999999,4.0,0.752,3.0,0.8240000000000001,1.0,area,4,GEO
x4data,ABC,0.938,4.0,0.968,1.0,0.958,2.0,0.9359999999999999,5.0,0.91,6.0,0.944,3.0,area,4,GEO
x48data,ABC,0.6859999999999999,6.0,0.836,3.0,0.8480000000000001,2.0,0.8300000000000001,4.5,0.8560000000000001,1.0,0.8300000000000001,4.5,area,4,GEO
x45data,ABC,0.5619999999999999,3.0,0.5760000000000001,2.0,0.552,4.0,0.5479999999999999,5.0,0.546,6.0,0.6479999999999999,1.0,area,4,GEO
x39data,ABC,0.996,2.5,0.996,2.5,0.996,2.5,0.996,2.5,0.976,5.0,0.968,6.0,area,4,GEO
x38data,ABC,0.8620000000000001,4.0,0.8859999999999999,2.0,0.884,3.0,0.8560000000000001,5.0,0.852,6.0,0.8960000000000001,1.0,area,4,GEO
x35data,ABC,0.996,3.5,0.996,3.5,1.0,1.0,0.996,3.5,0.996,3.5,0.994,6.0,area,4,GEO
x32data,ABC,0.9259999999999999,6.0,0.958,5.0,0.976,3.0,0.9640000000000001,4.0,0.988,2.0,0.99,1.0,area,4,GEO
x31data,ABC,0.648,6.0,0.7100000000000001,5.0,0.738,3.0,0.7440000000000001,2.0,0.7539999999999999,1.0,0.7140000000000001,4.0,area,4,GEO
x30data,ABC,0.804,6.0,0.8740000000000001,1.5,0.8740000000000001,1.5,0.8420000000000001,4.0,0.8640000000000001,3.0,0.8399999999999999,5.0,area,4,GEO
x20data,ABC,0.31,6.0,0.718,1.0,0.5900000000000001,4.0,0.6759999999999999,3.0,0.7,2.0,0.5720000000000001,5.0,area,4,GEO
x1data,ABC,0.69,6.0,0.7220000000000001,5.0,0.7899999999999999,1.0,0.74,4.0,0.7739999999999999,2.0,0.748,3.0,area,4,GEO
x18data,ABC,0.5720000000000001,6.0,0.6799999999999999,4.0,0.652,5.0,0.7200000000000001,3.0,0.748,1.0,0.7340000000000001,2.0,area,4,GEO
appendicitis,ABC,0.4480000000000001,6.0,0.4900000000000001,5.0,0.496,4.0,0.504,3.0,0.5760000000000001,1.0,0.516,2.0,area,4,GEO
autoUniv-au1-1000,ABC,0.382,6.0,0.506,3.5,0.506,3.5,0.508,1.5,0.508,1.5,0.394,5.0,area,4,GEO
climate-simulation-craches,ABC,0.366,6.0,0.6260000000000001,1.0,0.5539999999999999,4.0,0.5720000000000001,2.0,0.5559999999999999,3.0,0.4800000000000001,5.0,area,4,GEO
colon32,ABC,0.82,6.0,0.8560000000000001,2.0,0.8460000000000001,4.5,0.8460000000000001,4.5,0.852,3.0,0.8800000000000001,1.0,area,4,GEO
fertility-diagnosis,ABC,0.13,5.5,0.13,5.5,0.382,2.0,0.244,4.0,0.294,3.0,0.406,1.0,area,4,GEO
habermans-survival,ABC,0.42,6.0,0.5379999999999999,5.0,0.55,3.0,0.544,4.0,0.5879999999999999,1.0,0.5579999999999999,2.0,area,4,GEO
indian-liver-patient,ABC,0.5,6.0,0.5800000000000001,3.5,0.5800000000000001,3.5,0.61,2.0,0.616,1.0,0.5760000000000001,5.0,area,4,GEO
ionosphere,ABC,0.89,5.0,0.8960000000000001,3.0,0.9,2.0,0.906,1.0,0.8880000000000001,6.0,0.892,4.0,area,4,GEO
lsvt-voice-rehabilitation,ABC,0.5740000000000001,3.0,0.618,1.0,0.564,4.0,0.556,5.0,0.5539999999999999,6.0,0.5960000000000001,2.0,area,4,GEO
ozone-eighthr,ABC,0.5479999999999999,6.0,0.708,3.0,0.6779999999999999,5.0,0.7340000000000001,1.0,0.7240000000000001,2.0,0.6859999999999999,4.0,area,4,GEO
ozone-onehr,ABC,0.364,6.0,0.7120000000000001,1.0,0.598,5.0,0.632,3.0,0.6880000000000001,2.0,0.6080000000000001,4.0,area,4,GEO
parkinsons,ABC,0.8619999999999999,3.0,0.826,6.0,0.8719999999999999,1.5,0.86,4.0,0.8720000000000001,1.5,0.8459999999999999,5.0,area,4,GEO
phoneme,ABC,0.75,6.0,0.7939999999999999,3.0,0.8,1.0,0.7959999999999999,2.0,0.792,4.0,0.7879999999999999,5.0,area,4,GEO
pima-indians-diabetes,ABC,0.5539999999999999,6.0,0.5980000000000001,3.0,0.6020000000000001,2.0,0.596,4.0,0.6120000000000001,1.0,0.5860000000000001,5.0,area,4,GEO
planning-relax,ABC,0.39399999999999996,4.5,0.424,2.5,0.394,4.5,0.424,2.5,0.368,6.0,0.44799999999999995,1.0,area,4,GEO
qsar-biodegradation,ABC,0.826,4.0,0.8320000000000001,1.0,0.828,3.0,0.82,5.0,0.8299999999999998,2.0,0.8160000000000001,6.0,area,4,GEO
saheart,ABC,0.634,5.0,0.6920000000000001,1.0,0.6599999999999999,3.0,0.6559999999999999,4.0,0.69,2.0,0.626,6.0,area,4,GEO
seismic-bumps,ABC,0.096,6.0,0.5919999999999999,3.0,0.5539999999999999,4.0,0.632,1.0,0.616,2.0,0.35600000000000004,5.0,area,4,GEO
spambase,ABC,0.924,2.5,0.9259999999999999,1.0,0.924,2.5,0.9200000000000002,4.0,0.914,5.0,0.908,6.0,area,4,GEO
spectf-heart,ABC,0.8879999999999999,4.0,0.902,2.0,0.8740000000000001,5.0,0.908,1.0,0.892,3.0,0.868,6.0,area,4,GEO
statlog-german-credit,ABC,0.604,6.0,0.6719999999999999,2.0,0.6539999999999999,4.0,0.6679999999999999,3.0,0.682,1.0,0.632,5.0,area,4,GEO
statlog-german-credit-numeric,ABC,0.6100000000000001,6.0,0.682,1.0,0.64,5.0,0.674,3.0,0.6759999999999999,2.0,0.6699999999999999,4.0,area,4,GEO
thoracic-surgery,ABC,0.226,6.0,0.408,2.0,0.33799999999999997,4.0,0.406,3.0,0.42,1.0,0.28600000000000003,5.0,area,4,GEO
thyroid-hypothyroid,ABC,0.902,6.0,0.9440000000000002,3.5,0.946,2.0,0.942,5.0,0.944,3.5,0.952,1.0,area,4,GEO
thyroid-sick-euthyroid,ABC,0.826,6.0,0.8960000000000001,2.0,0.8800000000000001,4.0,0.8860000000000001,3.0,0.9,1.0,0.8459999999999999,5.0,area,4,GEO
vertebra-column-2c,ABC,0.7659999999999999,5.0,0.7820000000000001,2.0,0.7759999999999999,4.0,0.7799999999999999,3.0,0.764,6.0,0.7879999999999999,1.0,area,4,GEO
wdbc,ABC,0.9559999999999998,4.5,0.958,2.5,0.958,2.5,0.9559999999999998,4.5,0.946,6.0,0.96,1.0,area,4,GEO
wholesale-channel,ABC,0.8560000000000001,6.0,0.8619999999999999,5.0,0.866,4.0,0.8740000000000001,3.0,0.8759999999999999,2.0,0.8779999999999999,1.0,area,4,GEO
wilt,ABC,0.768,6.0,0.908,4.0,0.922,1.0,0.916,2.0,0.914,3.0,0.892,5.0,area,4,GEO
