DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,SVM,0.732,6.0,0.884,4.0,0.9,3.0,0.902,2.0,0.904,1.0,0.836,5.0,aspect_ratio,1,GEO
x80data,SVM,0.0,6.0,0.8719999999999999,1.5,0.868,3.0,0.8619999999999999,4.0,0.858,5.0,0.8719999999999999,1.5,aspect_ratio,1,GEO
x7data,SVM,0.0,6.0,0.5079999999999999,1.0,0.198,4.0,0.254,2.0,0.132,5.0,0.246,3.0,aspect_ratio,1,GEO
x79data,SVM,0.0,6.0,0.8460000000000001,5.0,0.8720000000000001,1.0,0.8639999999999999,3.0,0.858,4.0,0.8699999999999999,2.0,aspect_ratio,1,GEO
x78data,SVM,0.0,3.5,0.0,3.5,0.0,3.5,0.0,3.5,0.0,3.5,0.0,3.5,aspect_ratio,1,GEO
x76data,SVM,0.0,6.0,0.8960000000000001,1.5,0.8899999999999999,3.0,0.8960000000000001,1.5,0.882,4.0,0.8719999999999999,5.0,aspect_ratio,1,GEO
x75data,SVM,0.0,5.5,0.61,1.0,0.41,3.0,0.076,4.0,0.0,5.5,0.54,2.0,aspect_ratio,1,GEO
x74data,SVM,0.0,5.0,0.5940000000000001,1.0,0.33399999999999996,3.0,0.0,5.0,0.0,5.0,0.5479999999999999,2.0,aspect_ratio,1,GEO
x73data,SVM,0.0,6.0,0.8780000000000001,5.0,0.882,3.0,0.898,1.0,0.892,2.0,0.8799999999999999,4.0,aspect_ratio,1,GEO
x72data,SVM,0.0,6.0,0.718,3.0,0.72,2.0,0.7299999999999999,1.0,0.7140000000000001,4.0,0.706,5.0,aspect_ratio,1,GEO
