DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,SGD,0.944,1.0,0.938,2.0,0.8960000000000001,4.0,0.924,3.0,0.8800000000000001,5.0,0.8640000000000001,6.0,radius_ratio,1,REC
x80data,SGD,0.8939999999999999,1.0,0.8300000000000001,5.0,0.868,3.0,0.8320000000000001,4.0,0.8759999999999999,2.0,0.79,6.0,radius_ratio,1,REC
x7data,SGD,0.934,2.0,0.966,1.0,0.8399999999999999,5.0,0.912,3.0,0.8480000000000001,4.0,0.8340000000000001,6.0,radius_ratio,1,REC
x79data,SGD,0.9200000000000002,1.0,0.8759999999999999,3.0,0.884,2.0,0.868,4.0,0.8620000000000001,5.0,0.8539999999999999,6.0,radius_ratio,1,REC
x78data,SGD,0.72,4.0,0.782,2.0,0.6380000000000001,6.0,0.93,1.0,0.768,3.0,0.716,5.0,radius_ratio,1,REC
x76data,SGD,0.882,4.0,0.892,2.0,0.902,1.0,0.884,3.0,0.8219999999999998,6.0,0.8800000000000001,5.0,radius_ratio,1,REC
x75data,SGD,0.8099999999999999,3.5,0.962,1.0,0.93,2.0,0.7759999999999999,5.0,0.8099999999999999,3.5,0.426,6.0,radius_ratio,1,REC
x74data,SGD,0.7939999999999999,5.0,0.732,6.0,0.954,3.0,0.97,2.0,0.95,4.0,0.98,1.0,radius_ratio,1,REC
x73data,SGD,0.86,5.0,0.8620000000000001,4.0,0.828,6.0,0.8939999999999999,1.0,0.8860000000000001,3.0,0.89,2.0,radius_ratio,1,REC
x72data,SGD,0.6819999999999999,6.0,0.784,1.0,0.75,2.0,0.716,3.5,0.716,3.5,0.7060000000000001,5.0,radius_ratio,1,REC
x71data,SGD,0.85,1.0,0.764,3.0,0.36,6.0,0.7559999999999999,4.0,0.812,2.0,0.632,5.0,radius_ratio,1,REC
x70data,SGD,0.7440000000000001,1.0,0.612,4.0,0.5519999999999999,5.0,0.614,3.0,0.6639999999999999,2.0,0.542,6.0,radius_ratio,1,REC
x69data,SGD,0.6379999999999999,5.0,0.7,4.0,0.7440000000000001,1.5,0.726,3.0,0.7440000000000001,1.5,0.602,6.0,radius_ratio,1,REC
x68data,SGD,0.614,3.0,0.5740000000000001,4.0,0.6220000000000001,2.0,0.768,1.0,0.5439999999999999,5.0,0.518,6.0,radius_ratio,1,REC
x66data,SGD,0.7619999999999999,1.0,0.7559999999999999,2.0,0.684,6.0,0.7020000000000001,5.0,0.718,3.0,0.708,4.0,radius_ratio,1,REC
x65data,SGD,0.67,1.0,0.5900000000000001,3.5,0.634,2.0,0.506,6.0,0.52,5.0,0.5900000000000001,3.5,radius_ratio,1,REC
x64data,SGD,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,radius_ratio,1,REC
x63data,SGD,0.5379999999999999,5.0,0.484,6.0,0.5940000000000001,2.5,0.62,1.0,0.5940000000000001,2.5,0.586,4.0,radius_ratio,1,REC
x60data,SGD,0.5840000000000001,4.5,0.588,2.0,0.588,2.0,0.588,2.0,0.5840000000000001,4.5,0.476,6.0,radius_ratio,1,REC
x50data,SGD,0.954,1.0,0.916,4.0,0.95,2.0,0.93,3.0,0.884,5.5,0.884,5.5,radius_ratio,1,REC
x4data,SGD,0.952,1.0,0.934,2.0,0.85,5.0,0.858,4.0,0.826,6.0,0.9259999999999999,3.0,radius_ratio,1,REC
x48data,SGD,0.966,1.0,0.942,3.0,0.952,2.0,0.932,4.5,0.8959999999999999,6.0,0.932,4.5,radius_ratio,1,REC
x45data,SGD,0.9759999999999998,1.0,0.8139999999999998,5.0,0.97,2.0,0.9179999999999999,3.0,0.866,4.0,0.6799999999999999,6.0,radius_ratio,1,REC
x39data,SGD,0.958,4.0,0.966,3.0,0.97,2.0,0.972,1.0,0.908,6.0,0.9440000000000002,5.0,radius_ratio,1,REC
x38data,SGD,0.9399999999999998,4.0,0.9440000000000002,3.0,0.938,5.0,0.974,1.0,0.946,2.0,0.934,6.0,radius_ratio,1,REC
x35data,SGD,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,radius_ratio,1,REC
x32data,SGD,0.942,2.0,0.9359999999999999,3.0,0.9440000000000002,1.0,0.9059999999999999,6.0,0.93,4.0,0.9200000000000002,5.0,radius_ratio,1,REC
x31data,SGD,0.908,1.0,0.8019999999999999,4.0,0.75,5.0,0.89,2.0,0.748,6.0,0.8380000000000001,3.0,radius_ratio,1,REC
x30data,SGD,0.8699999999999999,4.0,0.934,1.0,0.91,3.0,0.7040000000000001,6.0,0.868,5.0,0.93,2.0,radius_ratio,1,REC
x20data,SGD,0.96,1.0,0.8440000000000001,5.0,0.8340000000000001,6.0,0.906,2.0,0.8460000000000001,4.0,0.858,3.0,radius_ratio,1,REC
x1data,SGD,0.908,1.0,0.8540000000000001,3.0,0.818,6.0,0.8420000000000001,4.0,0.882,2.0,0.8320000000000001,5.0,radius_ratio,1,REC
x18data,SGD,0.958,1.0,0.752,5.0,0.924,2.0,0.7779999999999999,4.0,0.8480000000000001,3.0,0.7340000000000001,6.0,radius_ratio,1,REC
appendicitis,SGD,0.706,4.0,0.8019999999999999,2.0,0.7739999999999999,3.0,0.6500000000000001,5.0,0.8200000000000001,1.0,0.5,6.0,radius_ratio,1,REC
autoUniv-au1-1000,SGD,0.708,1.0,0.59,6.0,0.624,5.0,0.638,3.0,0.6339999999999999,4.0,0.648,2.0,radius_ratio,1,REC
climate-simulation-craches,SGD,0.9179999999999999,1.0,0.664,4.0,0.7240000000000001,3.0,0.624,5.0,0.8540000000000001,2.0,0.5579999999999999,6.0,radius_ratio,1,REC
colon32,SGD,0.6940000000000001,6.0,0.812,3.0,0.792,4.0,0.836,1.0,0.7240000000000001,5.0,0.8300000000000001,2.0,radius_ratio,1,REC
fertility-diagnosis,SGD,0.8300000000000001,1.0,0.682,5.0,0.746,2.0,0.7040000000000001,3.0,0.6839999999999999,4.0,0.5619999999999999,6.0,radius_ratio,1,REC
habermans-survival,SGD,0.634,3.0,0.546,5.0,0.758,1.0,0.5379999999999999,6.0,0.5479999999999998,4.0,0.742,2.0,radius_ratio,1,REC
indian-liver-patient,SGD,0.602,5.0,0.6519999999999999,2.0,0.634,4.0,0.6599999999999999,1.0,0.586,6.0,0.6379999999999999,3.0,radius_ratio,1,REC
