DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,QDA,0.946,5.0,0.946,5.0,0.946,5.0,0.948,2.5,0.948,2.5,0.95,1.0,radius_ratio,9,PRE
x80data,QDA,0.9259999999999999,2.5,0.9259999999999999,2.5,0.9259999999999999,2.5,0.922,5.0,0.92,6.0,0.9259999999999999,2.5,radius_ratio,9,PRE
x7data,QDA,0.8400000000000001,3.5,0.8400000000000001,3.5,0.8400000000000001,3.5,0.8400000000000001,3.5,0.8400000000000001,3.5,0.8400000000000001,3.5,radius_ratio,9,PRE
x79data,QDA,0.85,4.0,0.8320000000000001,5.0,0.828,6.0,0.8700000000000001,3.0,0.8939999999999999,2.0,0.9179999999999999,1.0,radius_ratio,9,PRE
x78data,QDA,0.966,2.0,0.97,1.0,0.9620000000000001,3.0,0.946,5.0,0.948,4.0,0.934,6.0,radius_ratio,9,PRE
x76data,QDA,0.8759999999999999,2.5,0.8759999999999999,2.5,0.8699999999999999,5.5,0.8720000000000001,4.0,0.8699999999999999,5.5,0.9359999999999999,1.0,radius_ratio,9,PRE
x75data,QDA,0.988,1.0,0.98,2.0,0.978,3.5,0.978,3.5,0.956,6.0,0.974,5.0,radius_ratio,9,PRE
x74data,QDA,0.988,1.0,0.984,2.5,0.98,4.0,0.984,2.5,0.968,6.0,0.972,5.0,radius_ratio,9,PRE
x73data,QDA,0.866,5.0,0.8880000000000001,2.5,0.8880000000000001,2.5,0.8720000000000001,4.0,0.8619999999999999,6.0,0.898,1.0,radius_ratio,9,PRE
x72data,QDA,0.966,5.5,0.968,3.5,0.966,5.5,0.97,2.0,0.968,3.5,0.976,1.0,radius_ratio,9,PRE
x71data,QDA,0.942,5.0,0.948,2.5,0.948,2.5,0.95,1.0,0.944,4.0,0.938,6.0,radius_ratio,9,PRE
x70data,QDA,0.8480000000000001,2.0,0.8459999999999999,3.0,0.8440000000000001,4.0,0.8420000000000001,5.0,0.8539999999999999,1.0,0.8240000000000001,6.0,radius_ratio,9,PRE
x69data,QDA,0.8379999999999999,2.5,0.8340000000000001,4.5,0.8340000000000001,4.5,0.8380000000000001,2.5,0.8440000000000001,1.0,0.818,6.0,radius_ratio,9,PRE
x68data,QDA,0.986,2.5,0.986,2.5,0.984,5.5,0.986,2.5,0.986,2.5,0.984,5.5,radius_ratio,9,PRE
x66data,QDA,0.648,5.0,0.6460000000000001,6.0,0.71,3.0,0.652,4.0,0.774,1.0,0.77,2.0,radius_ratio,9,PRE
x65data,QDA,0.794,2.0,0.772,5.0,0.7879999999999999,3.5,0.7879999999999999,3.5,0.8019999999999999,1.0,0.7659999999999999,6.0,radius_ratio,9,PRE
x64data,QDA,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,radius_ratio,9,PRE
x63data,QDA,0.64,6.0,0.66,5.0,0.664,4.0,0.6659999999999999,3.0,0.6799999999999999,1.5,0.6799999999999999,1.5,radius_ratio,9,PRE
x60data,QDA,0.7220000000000001,2.5,0.726,1.0,0.716,4.5,0.7060000000000001,6.0,0.7159999999999999,4.5,0.7219999999999999,2.5,radius_ratio,9,PRE
x50data,QDA,0.96,4.5,0.954,6.0,0.96,4.5,0.9620000000000001,3.0,0.974,1.0,0.968,2.0,radius_ratio,9,PRE
x4data,QDA,0.99,1.5,0.99,1.5,0.97,4.0,0.962,6.0,0.966,5.0,0.986,3.0,radius_ratio,9,PRE
x48data,QDA,0.958,5.0,0.968,1.0,0.966,2.5,0.95,6.0,0.966,2.5,0.96,4.0,radius_ratio,9,PRE
x45data,QDA,0.966,1.0,0.76,4.5,0.7779999999999999,2.0,0.7539999999999999,6.0,0.7619999999999999,3.0,0.76,4.5,radius_ratio,9,PRE
x39data,QDA,0.986,2.0,0.988,1.0,0.984,3.5,0.984,3.5,0.978,6.0,0.982,5.0,radius_ratio,9,PRE
x38data,QDA,0.968,1.0,0.9559999999999998,3.0,0.9620000000000001,2.0,0.942,5.0,0.938,6.0,0.946,4.0,radius_ratio,9,PRE
x35data,QDA,1.0,2.0,1.0,2.0,1.0,2.0,0.996,5.5,0.996,5.5,0.998,4.0,radius_ratio,9,PRE
x32data,QDA,0.976,1.0,0.97,2.0,0.968,3.0,0.952,4.0,0.942,5.0,0.94,6.0,radius_ratio,9,PRE
x31data,QDA,0.8459999999999999,3.0,0.8399999999999999,4.0,0.8320000000000001,6.0,0.8379999999999999,5.0,0.866,2.0,0.8779999999999999,1.0,radius_ratio,9,PRE
x30data,QDA,0.8340000000000001,6.0,0.8480000000000001,4.0,0.8620000000000001,1.0,0.852,3.0,0.86,2.0,0.836,5.0,radius_ratio,9,PRE
x20data,QDA,0.942,5.0,0.952,1.0,0.946,4.0,0.948,3.0,0.95,2.0,0.9399999999999998,6.0,radius_ratio,9,PRE
x1data,QDA,0.922,5.0,0.9259999999999999,2.5,0.9280000000000002,1.0,0.924,4.0,0.912,6.0,0.9259999999999999,2.5,radius_ratio,9,PRE
x18data,QDA,0.9179999999999999,4.5,0.9179999999999999,4.5,0.9179999999999999,4.5,0.9179999999999999,4.5,0.9259999999999999,1.5,0.9259999999999999,1.5,radius_ratio,9,PRE
appendicitis,QDA,0.826,1.0,0.8079999999999999,5.0,0.8240000000000001,2.0,0.8220000000000001,3.0,0.8119999999999999,4.0,0.7959999999999999,6.0,radius_ratio,9,PRE
autoUniv-au1-1000,QDA,0.7060000000000001,1.0,0.6940000000000001,2.0,0.6779999999999999,3.5,0.6780000000000002,3.5,0.6759999999999999,5.5,0.6759999999999999,5.5,radius_ratio,9,PRE
climate-simulation-craches,QDA,0.91,2.0,0.8860000000000001,5.0,0.8880000000000001,4.0,0.89,3.0,0.912,1.0,0.8800000000000001,6.0,radius_ratio,9,PRE
colon32,QDA,0.452,1.0,0.41600000000000004,4.0,0.41600000000000004,4.0,0.41600000000000004,4.0,0.41600000000000004,4.0,0.41600000000000004,4.0,radius_ratio,9,PRE
fertility-diagnosis,QDA,0.774,3.5,0.774,3.5,0.774,3.5,0.774,3.5,0.774,3.5,0.774,3.5,radius_ratio,9,PRE
habermans-survival,QDA,0.7060000000000001,5.0,0.7399999999999999,1.0,0.7,6.0,0.732,2.0,0.728,3.0,0.7240000000000001,4.0,radius_ratio,9,PRE
indian-liver-patient,QDA,0.7440000000000001,3.5,0.75,1.5,0.7440000000000001,3.5,0.75,1.5,0.74,5.0,0.7239999999999999,6.0,radius_ratio,9,PRE
ionosphere,QDA,0.908,2.0,0.908,2.0,0.908,2.0,0.906,4.0,0.904,5.0,0.902,6.0,radius_ratio,9,PRE
lsvt-voice-rehabilitation,QDA,0.4440000000000001,3.5,0.4440000000000001,3.5,0.4440000000000001,3.5,0.4440000000000001,3.5,0.4440000000000001,3.5,0.4440000000000001,3.5,radius_ratio,9,PRE
ozone-eighthr,QDA,0.9,1.0,0.892,4.0,0.8880000000000001,5.0,0.8939999999999999,3.0,0.8960000000000001,2.0,0.8800000000000001,6.0,radius_ratio,9,PRE
ozone-onehr,QDA,0.944,3.5,0.944,3.5,0.944,3.5,0.944,3.5,0.944,3.5,0.944,3.5,radius_ratio,9,PRE
parkinsons,QDA,0.86,1.5,0.8340000000000001,4.0,0.8300000000000001,6.0,0.8320000000000001,5.0,0.86,1.5,0.8399999999999999,3.0,radius_ratio,9,PRE
phoneme,QDA,0.8059999999999998,5.0,0.8139999999999998,1.0,0.8119999999999999,2.0,0.8100000000000002,3.0,0.8079999999999999,4.0,0.804,6.0,radius_ratio,9,PRE
pima-indians-diabetes,QDA,0.6420000000000001,6.0,0.654,3.5,0.6639999999999999,1.0,0.654,3.5,0.6579999999999999,2.0,0.652,5.0,radius_ratio,9,PRE
planning-relax,QDA,0.6119999999999999,1.0,0.588,5.0,0.5920000000000001,3.5,0.5919999999999999,3.5,0.608,2.0,0.5760000000000001,6.0,radius_ratio,9,PRE
qsar-biodegradation,QDA,0.7779999999999999,6.0,0.782,5.0,0.784,3.5,0.784,3.5,0.7859999999999999,2.0,0.7899999999999999,1.0,radius_ratio,9,PRE
saheart,QDA,0.6920000000000001,3.5,0.6960000000000001,2.0,0.6900000000000001,5.5,0.6920000000000001,3.5,0.69,5.5,0.7,1.0,radius_ratio,9,PRE
seismic-bumps,QDA,0.914,1.0,0.8939999999999999,4.0,0.906,2.0,0.89,5.5,0.8960000000000001,3.0,0.89,5.5,radius_ratio,9,PRE
spambase,QDA,0.836,2.5,0.836,2.5,0.836,2.5,0.836,2.5,0.7979999999999999,6.0,0.8340000000000001,5.0,radius_ratio,9,PRE
spectf-heart,QDA,0.948,2.0,0.952,1.0,0.942,5.0,0.938,6.0,0.946,3.0,0.944,4.0,radius_ratio,9,PRE
statlog-german-credit,QDA,0.674,1.5,0.6719999999999999,3.0,0.6739999999999999,1.5,0.67,4.0,0.6660000000000001,5.0,0.65,6.0,radius_ratio,9,PRE
statlog-german-credit-numeric,QDA,0.7380000000000001,1.0,0.732,2.0,0.7260000000000001,4.5,0.726,4.5,0.728,3.0,0.7120000000000001,6.0,radius_ratio,9,PRE
thoracic-surgery,QDA,0.726,4.0,0.732,2.5,0.732,2.5,0.6860000000000002,6.0,0.718,5.0,0.752,1.0,radius_ratio,9,PRE
thyroid-hypothyroid,QDA,0.912,3.5,0.908,5.5,0.9179999999999999,2.0,0.912,3.5,0.92,1.0,0.908,5.5,radius_ratio,9,PRE
thyroid-sick-euthyroid,QDA,0.82,4.5,0.82,4.5,0.82,4.5,0.82,4.5,0.8620000000000001,1.0,0.8420000000000001,2.0,radius_ratio,9,PRE
vertebra-column-2c,QDA,0.836,4.0,0.8320000000000001,5.5,0.8420000000000001,1.0,0.8379999999999999,2.5,0.8379999999999999,2.5,0.8320000000000001,5.5,radius_ratio,9,PRE
wdbc,QDA,0.91,2.5,0.91,2.5,0.906,4.0,0.916,1.0,0.898,6.0,0.904,5.0,radius_ratio,9,PRE
wholesale-channel,QDA,0.8960000000000001,1.0,0.89,3.0,0.8880000000000001,4.0,0.8800000000000001,5.0,0.8740000000000001,6.0,0.8939999999999999,2.0,radius_ratio,9,PRE
wilt,QDA,0.972,1.0,0.97,2.5,0.97,2.5,0.9640000000000001,4.0,0.9559999999999998,5.0,0.95,6.0,radius_ratio,9,PRE
