DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOSMOTE,RANK_GEOSMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,ABC,0.9640000000000001,1.0,0.96,2.0,0.954,4.0,0.946,5.0,0.9280000000000002,7.0,0.958,3.0,0.9420000000000002,6.0,radius_ratio,4,REC
x80data,ABC,0.916,2.0,0.912,4.0,0.92,1.0,0.912,4.0,0.8699999999999999,7.0,0.8740000000000001,6.0,0.912,4.0,radius_ratio,4,REC
x7data,ABC,0.946,6.5,0.96,5.0,0.966,3.0,0.968,2.0,0.9620000000000001,4.0,0.9740000000000001,1.0,0.946,6.5,radius_ratio,4,REC
x79data,ABC,0.934,4.0,0.938,2.0,0.934,4.0,0.934,4.0,0.91,7.0,0.942,1.0,0.924,6.0,radius_ratio,4,REC
x78data,ABC,0.968,2.5,0.948,5.0,0.944,7.0,0.968,2.5,0.972,1.0,0.958,4.0,0.946,6.0,radius_ratio,4,REC
x76data,ABC,0.938,2.5,0.906,7.0,0.938,2.5,0.9440000000000002,1.0,0.9259999999999999,4.0,0.91,6.0,0.9179999999999999,5.0,radius_ratio,4,REC
x75data,ABC,0.992,3.0,0.992,3.0,0.996,1.0,0.992,3.0,0.95,7.0,0.988,5.5,0.988,5.5,radius_ratio,4,REC
x74data,ABC,0.984,5.5,0.988,3.0,0.996,1.5,0.984,5.5,0.968,7.0,0.986,4.0,0.996,1.5,radius_ratio,4,REC
x73data,ABC,0.908,1.0,0.8939999999999999,4.0,0.9,2.0,0.8939999999999999,4.0,0.884,7.0,0.89,6.0,0.8939999999999999,4.0,radius_ratio,4,REC
x72data,ABC,0.948,7.0,0.954,5.5,0.9599999999999996,2.0,0.9559999999999998,4.0,0.958,3.0,0.966,1.0,0.9540000000000001,5.5,radius_ratio,4,REC
x71data,ABC,0.934,5.0,0.94,3.0,0.938,4.0,0.944,2.0,0.9259999999999999,6.0,0.92,7.0,0.946,1.0,radius_ratio,4,REC
x70data,ABC,0.76,2.5,0.742,7.0,0.75,4.5,0.75,4.5,0.76,2.5,0.764,1.0,0.746,6.0,radius_ratio,4,REC
x69data,ABC,0.7659999999999999,2.0,0.758,3.0,0.774,1.0,0.748,6.5,0.75,5.0,0.748,6.5,0.752,4.0,radius_ratio,4,REC
x68data,ABC,0.962,2.5,0.9640000000000001,1.0,0.9620000000000001,2.5,0.96,4.0,0.958,5.0,0.952,7.0,0.9559999999999998,6.0,radius_ratio,4,REC
x66data,ABC,0.7539999999999999,1.0,0.726,4.0,0.732,3.0,0.708,6.5,0.708,6.5,0.7440000000000001,2.0,0.7219999999999999,5.0,radius_ratio,4,REC
x65data,ABC,0.8299999999999998,1.0,0.8079999999999999,3.0,0.784,6.0,0.7959999999999999,5.0,0.7979999999999999,4.0,0.78,7.0,0.812,2.0,radius_ratio,4,REC
x64data,ABC,0.994,6.0,1.0,2.5,1.0,2.5,0.994,6.0,0.994,6.0,1.0,2.5,1.0,2.5,radius_ratio,4,REC
x63data,ABC,0.6459999999999999,2.0,0.632,7.0,0.642,5.0,0.65,1.0,0.644,3.5,0.644,3.5,0.636,6.0,radius_ratio,4,REC
