DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,GNB,0.938,1.0,0.9360000000000002,2.5,0.934,4.0,0.932,5.5,0.932,5.5,0.9360000000000002,2.5,min_solid_angle,4,F1
x80data,GNB,0.892,3.5,0.8960000000000001,1.0,0.8939999999999999,2.0,0.892,3.5,0.8779999999999999,6.0,0.8880000000000001,5.0,min_solid_angle,4,F1
x7data,GNB,0.884,1.5,0.884,1.5,0.86,6.0,0.868,4.0,0.8619999999999999,5.0,0.8779999999999999,3.0,min_solid_angle,4,F1
x79data,GNB,0.28800000000000003,5.0,0.33,3.0,0.29600000000000004,4.0,0.202,6.0,0.624,2.0,0.8379999999999999,1.0,min_solid_angle,4,F1
x78data,GNB,0.95,4.0,0.9640000000000001,1.0,0.942,6.0,0.952,2.5,0.952,2.5,0.946,5.0,min_solid_angle,4,F1
x76data,GNB,0.938,2.5,0.938,2.5,0.9279999999999999,6.0,0.9440000000000002,1.0,0.932,5.0,0.9359999999999999,4.0,min_solid_angle,4,F1
x75data,GNB,0.988,1.0,0.976,2.0,0.9620000000000001,4.0,0.9620000000000001,4.0,0.912,6.0,0.9620000000000001,4.0,min_solid_angle,4,F1
x74data,GNB,0.988,1.0,0.97,3.0,0.966,4.0,0.974,2.0,0.958,6.0,0.9620000000000001,5.0,min_solid_angle,4,F1
x73data,GNB,0.8720000000000001,2.5,0.868,4.0,0.8759999999999999,1.0,0.86,5.0,0.852,6.0,0.8720000000000001,2.5,min_solid_angle,4,F1
x72data,GNB,0.762,1.0,0.7559999999999999,2.5,0.75,5.0,0.752,4.0,0.738,6.0,0.7559999999999999,2.5,min_solid_angle,4,F1
x71data,GNB,0.902,3.0,0.906,1.0,0.904,2.0,0.89,5.5,0.89,5.5,0.898,4.0,min_solid_angle,4,F1
x70data,GNB,0.732,1.0,0.726,2.0,0.71,5.0,0.7219999999999999,3.5,0.7040000000000001,6.0,0.722,3.5,min_solid_angle,4,F1
x69data,GNB,0.7340000000000001,2.5,0.7340000000000001,2.5,0.726,4.0,0.7219999999999999,5.0,0.718,6.0,0.736,1.0,min_solid_angle,4,F1
x68data,GNB,0.85,1.0,0.8220000000000001,3.0,0.7959999999999999,4.0,0.6620000000000001,6.0,0.674,5.0,0.8379999999999999,2.0,min_solid_angle,4,F1
x66data,GNB,0.168,6.0,0.192,3.0,0.17600000000000002,5.0,0.19,4.0,0.5159999999999999,1.0,0.4480000000000001,2.0,min_solid_angle,4,F1
x65data,GNB,0.642,2.5,0.642,2.5,0.642,2.5,0.64,5.0,0.6200000000000001,6.0,0.642,2.5,min_solid_angle,4,F1
x64data,GNB,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,min_solid_angle,4,F1
x63data,GNB,0.618,6.0,0.6579999999999999,2.5,0.664,1.0,0.64,5.0,0.65,4.0,0.6579999999999999,2.5,min_solid_angle,4,F1
x60data,GNB,0.5720000000000001,4.0,0.5740000000000001,2.5,0.578,1.0,0.568,6.0,0.5740000000000001,2.5,0.57,5.0,min_solid_angle,4,F1
x50data,GNB,0.8440000000000001,6.0,0.8720000000000001,4.5,0.9179999999999999,3.0,0.92,2.0,0.924,1.0,0.8720000000000001,4.5,min_solid_angle,4,F1
x4data,GNB,0.938,1.0,0.902,3.0,0.8340000000000001,6.0,0.8479999999999999,4.0,0.8420000000000001,5.0,0.912,2.0,min_solid_angle,4,F1
