DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOSMOTE,RANK_GEOSMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,GNB,0.942,3.5,0.942,3.5,0.94,6.5,0.944,1.0,0.942,3.5,0.942,3.5,0.94,6.5,aspect_ratio,4,PRE
x80data,GNB,0.93,7.0,0.938,2.0,0.938,2.0,0.934,5.5,0.934,5.5,0.9359999999999999,4.0,0.938,2.0,aspect_ratio,4,PRE
x7data,GNB,0.9,2.0,0.902,1.0,0.898,3.5,0.8940000000000001,6.0,0.89,7.0,0.898,3.5,0.8960000000000001,5.0,aspect_ratio,4,PRE
x79data,GNB,0.9,5.0,0.9,5.0,0.9,5.0,0.898,7.0,0.906,3.0,0.932,1.0,0.9200000000000002,2.0,aspect_ratio,4,PRE
x78data,GNB,0.954,5.0,0.966,1.0,0.948,7.0,0.954,5.0,0.954,5.0,0.96,2.0,0.956,3.0,aspect_ratio,4,PRE
x76data,GNB,0.948,1.5,0.946,3.0,0.938,5.0,0.9479999999999998,1.5,0.9359999999999999,6.0,0.934,7.0,0.942,4.0,aspect_ratio,4,PRE
x75data,GNB,0.988,1.0,0.976,4.0,0.97,5.5,0.97,5.5,0.95,7.0,0.98,2.0,0.978,3.0,aspect_ratio,4,PRE
x74data,GNB,0.988,1.0,0.974,5.0,0.97,6.5,0.978,3.0,0.97,6.5,0.98,2.0,0.976,4.0,aspect_ratio,4,PRE
x73data,GNB,0.892,2.0,0.8859999999999999,5.5,0.8960000000000001,1.0,0.8859999999999999,5.5,0.8799999999999999,7.0,0.89,3.0,0.8880000000000001,4.0,aspect_ratio,4,PRE
x72data,GNB,0.8779999999999999,1.0,0.8759999999999999,3.0,0.8740000000000001,5.5,0.8740000000000001,5.5,0.8720000000000001,7.0,0.8759999999999999,3.0,0.8759999999999999,3.0,aspect_ratio,4,PRE
x71data,GNB,0.91,2.5,0.912,1.0,0.91,2.5,0.8959999999999999,5.5,0.8959999999999999,5.5,0.8740000000000001,7.0,0.906,4.0,aspect_ratio,4,PRE
x70data,GNB,0.764,2.0,0.7619999999999999,3.5,0.7460000000000001,6.0,0.7659999999999999,1.0,0.762,3.5,0.7339999999999999,7.0,0.7540000000000001,5.0,aspect_ratio,4,PRE
x69data,GNB,0.772,4.0,0.7759999999999999,3.0,0.7659999999999999,6.0,0.792,2.0,0.7939999999999999,1.0,0.74,7.0,0.768,5.0,aspect_ratio,4,PRE
x68data,GNB,0.8480000000000001,1.0,0.8400000000000001,2.0,0.818,3.0,0.696,6.0,0.71,5.0,0.8079999999999999,4.0,0.6839999999999999,7.0,aspect_ratio,4,PRE
