DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOSMOTE,RANK_GEOSMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,RF,0.974,1.5,0.974,1.5,0.972,3.5,0.97,5.0,0.958,7.0,0.972,3.5,0.9640000000000001,6.0,area_volume_ratio,4,F1
x80data,RF,0.9179999999999999,1.5,0.906,6.0,0.904,7.0,0.9179999999999999,1.5,0.912,5.0,0.916,3.5,0.916,3.5,area_volume_ratio,4,F1
x7data,RF,0.968,3.5,0.966,6.0,0.966,6.0,0.976,1.0,0.968,3.5,0.97,2.0,0.966,6.0,area_volume_ratio,4,F1
x79data,RF,0.95,3.0,0.9479999999999998,5.0,0.944,6.0,0.952,1.0,0.932,7.0,0.95,3.0,0.95,3.0,area_volume_ratio,4,F1
x78data,RF,0.982,1.0,0.972,5.0,0.978,2.5,0.978,2.5,0.972,5.0,0.972,5.0,0.958,7.0,area_volume_ratio,4,F1
x76data,RF,0.94,7.0,0.956,2.5,0.962,1.0,0.944,5.5,0.944,5.5,0.956,2.5,0.954,4.0,area_volume_ratio,4,F1
x75data,RF,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,0.988,6.5,0.992,5.0,0.988,6.5,area_volume_ratio,4,F1
x74data,RF,0.996,1.0,0.992,3.5,0.992,3.5,0.992,3.5,0.992,3.5,0.984,6.5,0.984,6.5,area_volume_ratio,4,F1
x73data,RF,0.91,2.0,0.902,5.0,0.908,3.5,0.912,1.0,0.892,7.0,0.8939999999999999,6.0,0.908,3.5,area_volume_ratio,4,F1
x72data,RF,0.962,6.0,0.972,1.0,0.966,3.5,0.968,2.0,0.9640000000000001,5.0,0.958,7.0,0.966,3.5,area_volume_ratio,4,F1
x71data,RF,0.944,5.5,0.948,4.0,0.954,1.0,0.932,7.0,0.944,5.5,0.95,2.5,0.95,2.5,area_volume_ratio,4,F1
x70data,RF,0.758,6.5,0.758,6.5,0.768,4.0,0.7759999999999999,2.0,0.78,1.0,0.7619999999999999,5.0,0.77,3.0,area_volume_ratio,4,F1
x69data,RF,0.7759999999999999,6.0,0.7859999999999999,4.5,0.792,2.5,0.7919999999999999,2.5,0.8,1.0,0.774,7.0,0.7859999999999999,4.5,area_volume_ratio,4,F1
x68data,RF,0.968,6.0,0.978,3.0,0.98,1.0,0.978,3.0,0.9760000000000002,5.0,0.9640000000000001,7.0,0.978,3.0,area_volume_ratio,4,F1
