-6.132763776893462859e-02 -1.435447080714148116e-01 8.796931366346330550e-02
-2.115622053372502309e-01 7.078507865458226467e-02 -1.103876146066890863e-02
-5.358267287426289605e-02 -1.826342688905703837e-01 6.386126708476452807e-02
2.047589147036914942e-02 -1.159716860352008466e-01 8.397931798602838172e-02
-1.191035489243776335e-01 -9.765159929740771169e-03 -2.550358107085316448e-02
-2.544506527378573302e-01 1.000849071962452014e-01 1.804196524471834637e-02
-1.322889189177518521e-01 -1.001542295392265219e-02 1.809870546564646895e-02
-2.607690851876727223e-01 -4.118697989811968135e-02 -2.977582806729951823e-03
-1.271254860682795307e-01 6.875800405213840227e-02 -6.365630311084858987e-03
-9.565113307545590471e-02 -9.794473871419077937e-02 -6.816598730638659398e-02
-2.030227503315434057e-01 -8.032246816780283516e-02 1.571901593966959498e-02
-3.144721209292856701e-01 1.730141691615547095e-01 7.920078968937618868e-02
-1.316131162057767034e-01 2.683366433154899672e-02 5.539192525944020701e-02
-1.141114128681059992e-01 -8.309124292267532422e-03 6.947821588982037999e-02
-1.794128687055068228e-01 4.262442768514138752e-02 -5.040252256626488563e-03
-2.508330313396778255e-01 1.077511096951942332e-01 -7.847049651152010474e-02
-2.357269345589638188e-01 7.375824264239970451e-02 1.457598639133514395e-02
-2.246722452902795153e-01 2.407631943458185889e-02 6.992098477513488362e-03
-1.953066172049301441e-01 7.300888354857376639e-02 3.173781417818063218e-03
-1.479246965650474199e-01 -1.794904528377646788e-02 5.694633100862798308e-02
2.909296459930056297e-02 -7.119760389023575831e-02 7.260231562011887352e-02
-2.309884258381304789e-01 -1.088020021923562404e-02 1.331855455395529811e-02
-1.675735517235675820e-01 5.675372008953996975e-03 1.164109017863781959e-01
-3.988084444498679604e-01 1.489300062524583079e-01 2.018988838742728775e-02
-9.732512944010170142e-02 1.036775104117862271e-02 2.832451556349555033e-02
-1.961172198617371354e-01 5.082059617008028579e-02 1.037227636460200386e-01
-7.983781580818166690e-02 -1.347894637509069460e-01 8.304660238501603009e-02
-7.904427425845400590e-02 -9.819212988792333507e-03 1.271326239724318748e-02
-1.039149124072202834e-01 -3.115184185047764273e-02 -7.352147340841534533e-03
-1.882874157263661197e-01 6.168023848174757073e-02 4.996904070005826759e-02
-2.076041027106947379e-01 5.883890549802304332e-02 1.351443203157655327e-03
-1.174068688900826718e-01 -4.047181493281844233e-02 1.469631612196894976e-01
-2.455173112159676485e-01 1.165549993653471339e-01 -2.698063367955273392e-02
-3.111860349096960965e-01 1.596417461520037440e-01 7.005408113028711858e-02
-1.300418128079095237e-01 -1.588827574997056513e-02 1.182903990895354668e-01
-1.541108746448868472e-01 -2.160357015262230271e-02 5.372881723890322175e-02
-1.821697088506225581e-01 -2.268811161544544586e-03 -3.387102388220877836e-02
-1.030028912442430278e-01 -9.683949019927270974e-02 9.014849964220923717e-02
-1.576988011232814124e-01 -4.283810892478432525e-02 8.296823197131102112e-02
-1.494341611408505355e-01 3.596621580840337479e-02 8.318742130985684602e-02
-2.397114826375416063e-01 1.458056840835197411e-02 5.328356548717438218e-02
-2.349954468270752661e-01 4.983131438890818499e-02 5.587001209099837218e-02
-2.434933275508350814e-01 9.028094742000385142e-02 6.667314118409954637e-02
-1.776436424435366701e-01 7.007192125182022668e-02 1.363015023459847042e-01
-1.817108632249703204e-01 1.439315844177154746e-01 2.391771678946588622e-03
-2.665413373425551402e-01 -3.873313413251943706e-03 5.881095527859608180e-02
-8.629378180048587199e-02 -4.669155309141304055e-02 1.066546969364781140e-02
-1.701230280570332487e-01 2.681022432734426336e-02 -4.207618925855981240e-02
-1.673489956698827053e-01 -6.032888820711165834e-03 2.343353107198755531e-02
-2.372445729015060789e-01 3.918666541480817639e-02 6.561087923064658212e-02
-1.549817953353830047e-01 3.927027345595574676e-02 1.222512147244962828e-02
1.433662254919328416e-01 7.748248257689001328e-02 5.161169609598215136e-02
3.313605858061578480e-01 1.003158250139038893e-01 2.943118958461165419e-02
-4.847223877086459520e-02 1.147727362331995571e-01 -5.840741043858624360e-02
1.134270326592581868e-01 -9.842057400050438498e-02 1.432420524658354830e-02
4.397643229404146065e-02 -1.578055099840424136e-01 1.211208383017736007e-02
1.104253121135424787e-01 -7.321006215696385100e-02 1.606334322178668006e-01
3.554685181018669704e-01 3.845683115724150142e-02 -1.747547292843759995e-02
-4.112757219697221744e-02 -1.618061128718996655e-01 2.476102468883452368e-02
1.054252087127329901e-01 -6.459826048728029013e-02 -1.443034537577022880e-01
8.837370247614792507e-02 -3.098977508640722231e-02 -8.944833327264190698e-03
3.001554834411971906e-01 2.121009849591978802e-01 4.603775386572525607e-02
2.601550187781122569e-01 9.919572953809262239e-02 6.081548034861732066e-02
2.317462721102428805e-02 1.008058280087597153e-01 2.747513004161967337e-02
1.804469575755088540e-01 3.932290518530389550e-02 -1.047084789698148055e-02
3.337100734272195335e-01 2.087317537135654488e-01 4.520793334387770979e-02
2.323465654374035072e-01 4.963901851448433711e-02 -8.930482683444350422e-02
-5.552648621653531735e-02 7.014099677354902751e-02 -2.182846190002353873e-02
1.817631148576616673e-01 1.310945411840787334e-02 5.630954225998496127e-02
1.640624285523007431e-01 7.573139281445781523e-02 -4.562882233553699693e-03
1.497298588875727310e-01 8.295588542101051122e-02 1.559037300368856793e-01
-1.645985649431595255e-01 1.385889745726089362e-01 -4.914642435379383556e-02
-1.100395850028683571e-02 1.577453414105779717e-01 -5.179704729406153785e-02
-4.044562897774042071e-02 5.571682664876119462e-02 5.442899111430924558e-03
4.095909370597518306e-02 -8.887840903179599836e-03 5.202109418511908362e-02
1.237223351431005480e-01 -7.281761428202096487e-02 6.952674500128654123e-02
1.146605909828321695e-01 -4.288597318765037525e-02 6.898903643603272740e-03
2.890820079021834688e-01 4.428562229604365158e-02 -5.787780381101683552e-02
2.004482341448707849e-01 4.043274655637993376e-02 -4.644614862953414663e-02
2.526426082592445055e-01 -8.143698238032796854e-02 -5.139665177188258716e-02
3.671553633662035243e-01 4.615906757823920459e-01 3.603111957789068009e-02
1.830865901587194478e-01 -1.068608154776736763e-01 -9.963919492423504651e-03
2.569896337459088853e-01 5.371360747155407359e-04 -1.719904598956608494e-02
3.557721280914750289e-02 3.972861677409019604e-02 -1.914347250466639366e-02
1.662250814348622263e-01 -6.646249418236775675e-02 -1.223356106083763051e-02
1.338506776076278937e-01 -1.177251642512065904e-01 -3.667334870288068566e-02
3.423583745445529791e-01 1.761350187600399519e-01 3.194729644514841815e-02
-5.030729831888575143e-02 -7.512992399210537131e-02 9.818276637473535851e-02
2.593561127068549910e-01 -5.255266196899734989e-03 -7.427508636011505294e-02
2.342466494346433503e-01 1.274724640999332359e-01 4.974464791281978798e-02
1.682016466210200234e-01 -1.046729151270990588e-02 -1.013494227988834956e-01
1.165968928297879542e-01 -9.282012159997792868e-04 -3.620520976466336943e-02
1.464430870892892145e-01 8.536531751656094985e-03 -4.331150093432784703e-02
5.618618240377958040e-02 -4.670750145367382616e-03 -1.979588805280971253e-01
2.487100801692793683e-01 2.564448286195659607e-02 7.577665036158654985e-03
2.677203681722286066e-01 1.339784363570520886e-01 5.593763463851243040e-02
7.286091435580214215e-01 4.792236609394746605e-01 -1.196884867504443284e-01
2.101171487476708177e-01 8.492519274798600304e-02 1.196431016547295501e-01
-6.979734711385061907e-02 9.535866787538755177e-03 5.369534751858064808e-02
6.574424528010541779e-02 1.049315864457007336e-01 -3.859837246004581279e-02
2.152605560540518104e-01 4.449368133887346421e-02 -7.101167608672240283e-02
1.245419952625601290e-01 -1.501864716844713427e-02 -2.053879932035637679e-02
2.411432769513945640e-01 -1.315908472515712286e-03 -3.712937778982936671e-02
3.185402712080404597e-01 -5.128376087195204297e-02 3.894775418056112964e-02
1.595039056311349790e-01 -3.819317689443500752e-02 -1.691050478523228179e-02
3.267777904376810427e-02 -9.561135610804126495e-02 -3.124752153305255034e-02
1.864237821250937510e-01 7.683080670338383877e-02 8.843708159781946826e-03
2.285158365006458581e-01 -1.006615632107868592e-02 -1.791699457715108246e-02
1.198926497237881444e-01 1.357530663386056491e-01 -3.194799410357766767e-02
2.589380463924083609e-01 -1.210054395858829041e-02 1.048241287300064467e-01
2.720555618908906403e-01 7.780805914594677783e-03 1.795619603981175871e-02
2.326060151115696140e-01 -1.396980915998486672e-01 -1.402866810697575399e-02
1.621317654745578207e-01 -1.069415753320199503e-01 -3.204432392210967984e-02
3.108514276667235232e-01 -7.879046402231056068e-02 -4.714592328244687769e-02
1.129270663129328389e-01 -2.971074772368413261e-02 -2.553704220480097070e-02
2.401466433239150544e-01 -6.420424571544405823e-02 1.486232297514664402e-01
3.016018198372573123e-01 2.132007105259163190e-02 3.995704309896837975e-02
9.450115374459333584e-02 -2.742110932122306111e-02 -1.733792868189645009e-01
