area,area_volume_ratio,aspect_ratio,edge_ratio,max_solid_angle,min_solid_angle,radius_ratio,solid_angle,volume
0.01231346657290262,8.944481998376297e-05,4.572113712476599,90.48250621121866,1.9779544079286362,0.0005410377706640546,0.035293936680690315,2.0141281173683776,1.1013758009893576e-06
0.06102718510678567,0.0028783953938282102,1.2817048598257834,4.652551388193874,1.6362526149663337,0.6410584709440079,0.8173128364698848,4.5150522967443525,0.00017566036850967341
0.0015520146021151043,0.00015707257997778345,3.1609667264294394,41.77304453588201,3.4852116708194965,0.02492400677709794,29.995861355593437,4.75509305870353,2.437789377174125e-07
0.05170961330937388,0.0010824876561467784,1.2924237504658098,25.467969314320634,0.7636028147981451,0.005101078791932334,0.2696903661686226,0.935614565813685,5.597501811152039e-05
0.0004983939123533868,0.00025443633282698275,2.8217494100610128,10.714748766440088,4.582095496850933,0.9579740040297775,96.84875719677679,8.301153646911734,1.268095193624884e-07
0.04352260380472845,6.16833358515455e-05,5.3071894418539465,146.33161934598294,4.769267901012318,0.01608842882858763,0.2094843619294776,5.146003494268815,2.684619387620817e-06
0.004526684553331059,0.000556151283386624,2.571183834110595,6.317014759018896,1.9836233420682614,0.009402950159827395,7.292186504791627,2.82506479550548,2.5175214238214758e-06
0.0005692201681979747,0.00017901461117990626,4.211791879595065,26.980380778626966,0.5708673995356213,0.00222521551795829,11.236414915763163,0.9549347791892435,1.0189872708572129e-07
0.00013708594498195527,0.00022434294753339662,1.673766855680217,5.015108057537578,3.9964333783613863,1.8089583869974701,1841.1978852817942,10.202394629697752,3.075426496265289e-08
6.932234147009941e-05,2.9555132656564127e-05,17.502839895080267,3.909198287750163,0.7033410288998883,0.1345643559645393,24.73739778879914,1.2061346988712618,2.048830998212425e-09
0.0002070342349308346,5.425795087114627e-05,9.94475622628726,2.726026207772091,6.109495654290917,5.364762426900519,54.513211889512036,22.249809219915456,1.1233253347522578e-08
0.00016775642145662608,0.0002345938767802648,1.435918399928962,4.07236125235534,3.692707271567609,1.7540789053840076,2071.5408793038187,9.21040360019099,3.935462926429391e-08
0.0031326001906220864,0.00011208173023286623,6.426793937295754,59.48390400920139,5.499307356817093,5.404065980040265,3.3648118298753507,21.776007341854942,3.5110724949273e-07
0.000902392319517741,0.00011525027144142379,7.510666421527231,37.6295915896424,1.1721883985271688,1.0139323169493046,7.945551920573702,4.291505697069699,1.0400095977107567e-07
0.017661726993248555,0.0005947520522304317,1.9008115268475578,3.4852146637237897,0.35006506326266074,0.004076261703886086,2.9507953826490776,0.5843480216649422,1.050434837516819e-05
0.006771532477191559,0.0004753414997010711,2.6145327060457655,6.51836446291921,5.266166696767371,4.147167920957974,4.845072254587109,17.939543760506748,3.2187904029827447e-06
0.012945219746762028,0.0001760628012857993,1.8725092428841728,18.007173767002993,0.8209477692879514,0.006146738199175772,1.8305666134271312,1.2932419624951015,2.279171651875168e-06
0.0027008057300859562,0.0001234788882185674,2.596367878429346,13.072848105644313,5.617708885695492,3.391347242770231,2.115169518132573,16.114218804659128,3.3349248884535013e-07
0.005074228453406302,0.00012565260175061456,2.167173347627802,243.36415794029529,1.6316266439131333,0.42896774744880384,1.5306816512966865,3.2378598751425396,6.375900070474989e-07
0.010677717773507619,0.0007482046308443169,1.625636372481243,81.56852283452116,1.0529217690023085,0.04420936693263977,1.1451172839310682,1.8922371177603017,7.98911788498707e-06
0.0005274717823523388,7.659041942691419e-05,6.311120373225153,11.70187296432643,2.606813438920378,0.0015065032129020217,2.8986000443141147,2.6687900908668976,4.039928504622762e-08
0.00016460251012779414,3.332866823156433e-05,4.409467342074686,11.29275621070788,6.02125867650221,2.495589513754549,145.91722130473744,13.657915628118221,5.485982450131958e-09
0.00023866727685082766,9.443787564654951e-05,5.390293177647011,3.569000129529209,3.163089047764924,0.052393846268896205,80.00169751876454,3.4178277270800996,2.2539230612139066e-08
0.00010346304212549395,9.308333484109157e-06,17.706761205542563,5.832892602334352,6.21280805446769,5.420006902372727,25.054587657007996,22.484521979396433,9.630684993845317e-10
9.049052085555414e-05,5.402387912609845e-05,3.0351893371700855,4.046057000625721,1.2354497174540722,0.060866729768426886,223.0283616799723,1.4576442548032253,4.888648960758148e-09
2.464905421179157e-05,3.29944721646e-08,209.26571395319874,11.240492137976913,6.280055963713217,6.27732993749585,0.4818497152135803,25.11464821035809,8.132825330746733e-13
0.0001286978543078395,2.106467387173255e-05,5.103671264370901,21.78922723029208,5.496437377331185,5.1843207756546725,120.13900621423684,21.068103706720045,2.7109783289863893e-09
4.0036861292572156e-05,1.6169322932501832e-05,8.333590881937385,23.734707192626146,5.172010825352764,0.8610962673346059,32.2047743399978,8.266571204932244,6.473689394433819e-10
5.0006738476576075e-06,5.849191618855726e-07,174.00473406269163,4.137874568443326,6.155420979227815,6.073605779346703,27.36769507793385,24.424613374055987,2.924989955834989e-12
0.0003199358006607192,6.040280718675506e-06,12.229326223559251,10.844704302370223,0.7371952723549691,0.0001680794775400507,0.3014505764086473,0.7988714926774669,1.9325020479449524e-09
3.5996924715308884e-06,1.1827859206114971e-06,115.97436707103004,45.30405276295709,5.699468924555164,0.2212499497453213,4.654525062445773,6.797686927238151,4.257665573857937e-12
1.826090984273624e-06,7.490567801720019e-07,162.833517694467,28.246027090740352,0.0875243786330846,4.740008673564944e-06,2.00539621203879,0.14196659674568401,1.3678458329811225e-12
2.0112867152673028e-05,5.187323315883577e-06,10.541352415256608,44.024275018545175,0.7607016037197063,0.00034781542745232485,6.604111567186376,1.0497327556105978,1.0433194473032973e-10
4.382531790901897e-06,1.2379698362935644e-05,8.42609767407044,12.465810126545279,4.784288848030827,1.9086742087988853,2273.870833262142,10.534545808571021,5.4254421637341634e-11
3.012031621973868e-06,9.841365608980603e-06,25.266774548989517,10.126415491337365,4.683976186719121,2.1714398943969933,217.462421247914,12.218090589317296,2.964250441765569e-11
0.0002049436401053023,2.0834442411258436e-05,4.916964158099469,23.692502465754465,2.0956041350656402,0.0005247097411653634,2.21214753491809,2.301689683979468,4.2698864673275956e-09
