4.959714515464465345e-02 2.872636863638201032e-01 6.752272923050589570e-01
-6.519286956844895509e-02 2.054234367661661731e-01 -7.949165889735786417e-01
-1.012991645681019792e-01 -4.225278940930056737e-01 -5.843720111812781282e-01
1.368072522134355373e-01 7.503645117485110427e-01 -3.351277785798142950e-01
3.460624260911945305e-01 -2.383623610906855095e-01 -5.367841848209707889e-01
1.073639810741302270e-01 4.640909439967082217e-02 -7.504804634031841948e-01
-4.272500702913225590e-01 -3.428413687039179591e-01 -5.701287030003511225e-01
3.291251791905321911e-01 -6.627588786166893620e-01 5.183391678415677495e-01
3.994856815515214765e-01 -6.422852889219839989e-01 4.192284844625954743e-01
-3.016912692138640217e-01 -5.480641878133835770e-02 -6.981066601737122568e-01
-6.085565871001212823e-01 1.553811667130100549e-01 -6.242050072288047868e-01
-7.476641874222038353e-02 7.959183466022412556e-01 -5.609951184980328520e-01
-7.125637356570559966e-01 1.100057920766992769e-01 5.244665515071832429e-01
-4.139252180441219675e-01 -1.613348526066853139e-01 7.716485969194059047e-01
8.337946408486202055e-01 -3.100515157377827999e-02 -5.342508487569010978e-01
5.359210890189748389e-01 6.980420328571982358e-01 -1.588839820388308344e-01
3.960167716012931161e-01 -5.846825445841523639e-01 1.337111960894279139e-01
-5.586177914356134089e-01 5.400366764992157176e-01 3.680547069742318711e-01
1.576895628845215863e-02 4.623953452949595144e-01 1.166523392235360446e-01
7.285504961987830930e-01 -3.720151199890457394e-01 -1.659284841981387149e-02
2.697657693258225242e-01 -4.063277754745954762e-01 5.000051351690767421e-01
-4.879240954394215568e-01 5.014414575856355194e-01 4.778335651826409736e-01
-1.326715879641725548e-01 -3.380632892207358076e-01 4.018426346339537547e-01
7.566128083918616243e-01 2.099362154969033611e-01 2.095367032757519399e-01
2.768265503076210998e-01 2.578108292636259180e-01 -5.215031119264562642e-01
5.378884989602684685e-01 1.578225783397336213e-01 4.182416213541511607e-01
7.077268875774331836e-01 -1.703960956930116732e-01 -1.539790858492972869e-01
7.719155365798905377e-01 -4.509296184648921013e-01 -1.453311974720214103e-02
1.771550721016541263e-01 -4.760481773525944149e-01 3.485481175498381101e-01
2.135445547267184607e-01 -5.582038733406108344e-01 6.916705971788801310e-01
5.622864397733168262e-01 -2.880109685490957472e-01 6.760561122540744705e-01
1.840098174585301505e-01 -5.419662936866226355e-01 2.570116450618594728e-01
5.436902990510273925e-01 -7.204877981358653871e-01 -1.087588605431299843e-01
-1.629348284843600836e-01 -5.126338099124602143e-01 -6.264316052469287577e-01
-3.476664801564111618e-01 -3.326013681744428574e-01 -7.035229597425062265e-01
-8.118614249384930037e-01 -3.453064168261656963e-01 1.857945734835106111e-01
-8.252858431106475656e-01 -2.648041464120106520e-02 3.004556438180147615e-02
