8.548766209011701700e-02 -3.130199013121253565e-02 -2.134013353089917256e-02
-1.126250476599148925e-01 4.363123189679462416e-02 -5.424262715363293783e-03
-7.356120705301155693e-02 5.573858285171580385e-02 -4.417031841390974120e-04
-1.226221654369899494e-01 3.505220166141870958e-02 -6.135411984984043450e-03
-1.063116937085407943e-01 4.551428436172545028e-02 -2.233687686550859738e-02
-1.459060299523115001e-01 4.014319305381194858e-02 -4.730785572625250540e-02
-2.145107286850281292e-02 7.572918618736410035e-02 -3.101106347413501788e-02
-6.263603759964982143e-02 6.242340100194091607e-02 -3.335734271775886439e-02
-5.761651192436748753e-02 6.100652003010968022e-02 -3.905942382486785741e-02
-5.643664043575723904e-02 5.614109613683941624e-02 -3.637647142124311728e-02
-9.681903418458000232e-02 5.015915292261294983e-02 -1.160780022879528972e-02
1.093948847615943826e-01 -5.941869858093574985e-02 -2.792490994403017124e-02
5.558373436634531095e-02 -1.242074608234563643e-01 -2.522377095207157735e-02
1.682546107993109219e-01 -7.384901755786948789e-03 -2.110641711696684131e-02
3.471499156931229235e-01 9.270052747149516714e-02 -4.066064553792184295e-03
1.849131948368759326e-01 -7.480287391898345073e-02 2.348856209692565689e-03
1.112217665606710509e-01 -1.233561029467747233e-01 5.177409662958616827e-03
-6.086118456150069189e-02 4.237730763763991604e-02 2.976243377337542059e-02
9.467905312778862603e-02 -1.481253128745633474e-01 3.078183635082950165e-03
7.317457968843195382e-02 -1.078203305888496694e-01 -8.116548123394846112e-04
1.001935411941030779e-01 -1.148271968633846618e-01 -6.202818397506475352e-03
7.367910476185944579e-02 -1.156757507222292286e-01 4.600901203040959168e-03
1.271139854377061340e-01 -9.847020692373487094e-02 -1.353709178728510105e-02
2.135032866388134887e-01 8.697749260675566307e-02 -2.498154535445252719e-02
1.490969405057470110e-01 -3.323569798109268086e-02 -2.141912499847548751e-02
1.787271273883820344e-01 -3.817068677882231448e-02 -2.121485848157497051e-02
-1.474855782214812006e-01 3.955162842057628747e-02 1.847151882386725147e-02
-1.334497090897458771e-01 4.387781161617031883e-02 7.908405068301324961e-03
-1.489439304363869288e-01 3.544511600930273787e-02 2.918042914210172006e-03
-1.491343769904603933e-01 3.790292241868535583e-02 6.052398373907791514e-03
-1.225474124388936242e-01 3.482902530398831326e-02 2.004542262504505762e-02
-1.299740166516806794e-01 2.531518617212208389e-02 1.314737048432706480e-02
-1.204453607684109195e-01 4.818428403544640359e-02 1.147432333821846173e-02
-1.174892838258760619e-01 2.657261081306017472e-02 1.386725913073841819e-02
-1.355575392428993997e-01 3.467983249515409205e-02 1.292266860791225699e-02
-1.401499029918999717e-01 3.063856485138353319e-02 4.050174926900620281e-02
-1.498188314582583058e-01 3.340065448973256190e-02 4.147656793297621602e-02
-1.473195970861427839e-01 3.070108414701065713e-02 3.632771687255374748e-02
-1.281943506900372620e-01 3.250191518315254796e-02 3.775612871340780496e-02
-5.671861496868564612e-02 -4.747338606301536312e-02 2.429130292558929344e-02
-1.389299887025634006e-01 3.121185158230227116e-02 -1.475259433744848490e-02
-1.320443505066600798e-01 2.719325314840164917e-02 -2.312488388461560532e-02
-1.247481670490490913e-01 3.472518373353052773e-02 -2.153601422312732827e-02
-1.154898409530718956e-01 1.491133936330888907e-02 -2.282317897355163813e-02
-1.165196043007342419e-01 2.556202354254426962e-02 -2.022356361147569989e-02
-6.580598692949320150e-02 5.519530236066121087e-02 -1.431359574290642402e-02
-1.007018751955467695e-01 4.548221819016447232e-02 -1.218477998925189543e-02
-8.152097534673764800e-02 4.596702228478736357e-02 -1.540439548540567700e-02
-1.143853963937916801e-01 3.697754251004331527e-02 -1.602329968108536298e-02
-1.003725743925780317e-01 3.482143186014085429e-02 -1.598295847161465208e-02
2.366358440311094880e-01 1.503379326045422293e-01 -5.350462315828009852e-03
7.094081146119908532e-02 -9.968271002709763740e-02 3.012110342420803218e-03
8.476970819152594705e-02 -1.446243345495731580e-01 1.473248926043678724e-03
-1.577653808337844688e-01 3.715266772783935162e-02 3.182879449191887422e-02
-1.227566617175422231e-01 4.301522529468334438e-02 2.970619300770703519e-02
5.057226497276016280e-02 -1.305362395532880526e-01 1.083232927611824797e-02
9.216528199690440792e-02 -1.151802296959082983e-01 -1.076685155507189039e-02
1.175188613351363237e-01 -9.648032625942425111e-02 -1.364406793771682710e-02
9.794250814420892015e-02 -1.239083844370909016e-01 -1.361224919144235143e-02
8.803890905583783288e-02 -1.324228945769935495e-01 -1.741260904603024809e-02
1.006433936951993680e-01 -1.220319602623999022e-01 -1.362322627324205442e-02
-8.774318841114518708e-02 3.978091056757641214e-02 -2.796841241382913221e-02
4.747368733800012008e-01 2.464009223829011497e-01 -9.684356601520754948e-04
-1.060128525681316575e-01 5.165698094033332327e-02 -3.364358439059381839e-02
-1.181287182035146432e-01 3.915173544299224012e-02 -3.465308181531898818e-02
-3.797599168050141277e-02 6.574431567997877923e-02 -2.125121125367084030e-02
-1.322537092665947989e-01 3.344926982770090457e-02 -3.687079321000042570e-02
-9.819836108135800157e-02 3.150622476359948854e-02 -2.502582321343827659e-02
-1.240824685395196247e-01 3.626364638436326698e-02 -2.195281903692269942e-02
-1.261844245594477554e-01 9.670366553763479200e-03 -3.967049621928726844e-02
-8.096891023425768774e-02 1.056191339401137304e-02 3.938524667514852612e-02
-4.271332292023285321e-02 -6.998392443675788797e-03 3.568221664599108278e-02
4.664398113305909949e-02 -7.477062140562183018e-03 3.682813438096159409e-02
1.446554055319753673e-01 -1.148747993254838895e-01 2.039108388606720654e-02
-1.554300363527793150e-03 1.650946740643799079e-02 4.884523835620702137e-02
1.345573486679035868e-01 -9.695266231251289946e-02 3.128216063958540877e-02
-1.350526852148244139e-01 4.112055299111498641e-02 2.102551613644886366e-02
5.060816249093984948e-02 -1.233468943412841662e-01 -9.093613688295048084e-03
9.733044385211804539e-02 -1.411561272806973744e-01 -1.475198306645511548e-02
-1.444823168063451846e-01 2.996980661080321864e-02 1.583372228984616589e-02
-9.016672947337996125e-02 3.917157942892644795e-02 2.340361310043198237e-02
-4.807138908518933385e-02 -1.043279486059290294e-02 3.104391949230388831e-02
5.130016234769365635e-01 1.751791383548431946e-01 1.871140619933365015e-02
3.649241956682662547e-02 -1.312506282989575612e-01 -3.571419687137244309e-02
