area,area_volume_ratio,aspect_ratio,edge_ratio,max_solid_angle,min_solid_angle,radius_ratio,solid_angle,volume
0.22080430863245465,0.0010973750687775688,0.8922466944986648,9.71741366070968,5.998970083061138,5.663084695808198,0.2570937207645861,23.05976848475409,0.00024230514337192342
0.1656349066857703,0.0016734131324217523,0.9979972341322326,14.972662398680324,1.569618498961658,0.14801600086442823,0.101942598046546,2.6703815808303752,0.0002771756280354195
0.014178450628032708,0.0003277451419332686,2.2491511036049303,6.5309882069327125,0.1673055104308987,0.0012420610124803666,0.7137316691861373,0.250891974725314,4.6469183134784205e-06
0.017235886125100484,0.0015035671293838569,1.9172388261557691,25.8208860386738,2.4343132386118693,1.7639889076633768,9.688197817359239,8.414364222594655,2.5915311823504384e-05
0.507736274449319,0.006689386062228903,0.7261927259451937,4.150727642475631,0.29793441694744827,0.03246038467646306,0.9248451626496014,0.6363299508824314,0.0033964439575893037
0.013121026489636249,0.000402944963892831,1.0025411085149631,164.15611305599063,3.8896127958977047,0.6162265828612208,3.6166187891999195,6.299418976397984,5.287051545103358e-06
0.07405252351866816,0.003912603804621212,1.3185681375921126,9.954110525966914,2.931445017618458,1.2731454717813095,13.757071968578202,7.264299847898859,0.00028973818526094287
0.00010535717492878138,4.289998880467925e-06,20.57751391996037,2.4977700179557893,0.029434309786233293,0.00501997652716657,5.484541338177651,0.049984283604768365,4.519821624937355e-10
0.020351387574695436,0.002063897052723429,2.3791149580772037,10.693146129340013,3.8864591481321558,0.17233426377045769,2.1074924078902004,4.995347230290965,4.200316883424612e-05
0.0003741733037166886,9.130893898605848e-06,66.14857221342993,2.9066539446788724,6.252908291953039,0.05436098528263056,0.28574296052714876,6.421648563046979,3.416536735927905e-09
0.001441768372797643,0.0001152344442485155,5.987682906441307,11.079897861976947,5.871696851690057,0.137564377446457,1.8080090918672802,6.386799306899039,1.661413771744229e-07
0.004680672302675272,0.0006098037216338134,2.902125786877743,17.086689922955152,4.453181138378547,1.186721249363245,2.8438245373450424,8.967467588083707,2.854291389919692e-06
0.14687284618085805,0.00202497501259025,1.0106333114757056,15.083978262708834,5.32759891045905,3.2875050428094124,0.8440685943185238,15.368713291472304,0.0002974138435442489
0.039829999016691986,0.0013568330369726443,1.0040015995402272,92.70721412792663,2.1409328681804434,1.5826683719144468,2.2913975351907054,7.75578878933579,5.404265852843563e-05
0.04029689993698256,0.0010617317193716473,1.0009574664049694,102.93351366922667,2.818488924267423,1.674147845881122,11.696262872739291,8.414491881742673,4.278449685543972e-05
0.0015026901712063413,0.00020348383484920546,8.032790310325034,6.048639344264746,5.004344894663056,0.011005871671170286,3.627833102396843,5.146912415564417,3.057731586272754e-07
0.0017330177073858026,9.66405127287305e-06,10.268914856422176,11.44594623334189,6.257146671656363,6.244755742707559,0.6441523681061593,24.99653589814472,1.67479719809733e-08
0.0037798971104079392,0.0001715333396938103,1.0021907803975645,571.4665836610305,2.835803436139856,1.6070753961480637,9.772039108834964,8.61887304149948,6.48378375047257e-07
2.455900958262164e-05,1.750642363960225e-06,67.32352984858912,6.376151492589873,0.0405389904926694,0.01872129901020614,2.2335073253586897,0.10245747150968487,4.2994042592242564e-11
0.010706995409774787,0.0007094617043929763,1.9183678132175512,25.944785958990114,5.193589844677891,0.8131213003328854,1.523941331855542,8.007782218187103,7.596203212346595e-06
0.37630810130502956,0.00020416335343334167,0.7172252569796178,799.9835918360293,0.5602957819055989,0.0005310594128942192,0.004888183767178289,0.6776571991364064,7.682832388656849e-05
0.04650742849912393,0.00045313960168541403,0.7192748937679176,102.75861167361539,0.00664633617770205,0.0030550218253941885,0.4125098823471642,0.016763184535187214,2.107435762550589e-05
0.3879444822087065,0.0015945840047673933,0.7179934403417411,102.67226001694338,0.31073070086531196,0.004290327807881411,0.03983053263246069,0.48512543227742544,0.0006186100660677719
