area,area_volume_ratio,aspect_ratio,edge_ratio,max_solid_angle,min_solid_angle,radius_ratio,solid_angle,volume
0.08771986982711037,0.0033461187722758114,1.7310459602596964,21.91022076031365,0.3076389942698947,0.012370448421655134,0.507092548597435,0.6075396130926345,0.00029352110313008453
0.07387640750291107,0.0002626299783909305,8.89358101803763,3.128462115112322,0.028889673177210806,0.011644573056914798,0.03249867828584401,0.07575394696670479,1.9402159306089108e-05
0.061748016180489584,0.011455552049248826,0.5379503821932684,1.488032195131903,1.5967706371972685,1.250618246644546,108.26932926054255,5.552463280233186,0.0007073576132934572
0.12853798372979286,0.006232313211152139,0.6188817293152087,5.823652600218515,1.158743657042411,0.0952820827203742,2.328361805596651,1.7123202946845186,0.0008010889741340467
0.08891874447317741,0.0016542804973174567,3.7797721207842843,3.4863427681809256,0.22845235128320907,0.037053983542007174,18.28696514660554,0.42485000469120493,0.00014709654482793178
0.18850489053089625,0.0002735969035583244,6.591141592771113,7.156183223144111,6.229433400909402,6.1885501738913025,0.015570632125013447,24.81579058601902,5.157435435485412e-05
0.26541483941750954,0.00016921786599920856,51.3280795506405,3.1080070399964996,6.264027590125913,6.210006205412892,0.0008718835118333944,24.89601394119161,4.491293273075359e-05
0.13194089814150053,0.0004183306402788082,2.7840523422987777,3.8507524716546775,6.209075551797895,6.141677839406823,0.21279328533570221,24.655528173667545,5.519492039849493e-05
0.6224643362686966,0.0022785349239427604,10.308981112177996,2.213996659796087,6.11839403201548,0.5273812700899234,0.00983313336205104,7.7172799434831525,0.0014183067290970755
0.1546236174128256,0.0018120962376033981,8.189058755751145,12.14766339446753,5.90360251897626,5.574747950312741,0.7580135895980346,22.68816240804254,0.00028019287535840855
0.0701253373983004,0.0079592362805428,0.5661602808056856,5.585044347147574,2.6043147462681837,1.2013030464813976,12.547143531624243,7.526575574629404,0.0005581441296058574
0.015815421437493288,0.0035314037153468428,0.8691526809412334,2.3520097756479434,4.699019658955399,3.1069274726288274,87.96400157610807,14.205853522233497,5.5850638024139905e-05
0.010546869112762093,0.002775538661093642,0.7531617495651622,2.1468015056079963,1.0636143050213533,0.4663508326042676,130.21496290044576,2.8501266719847056,2.9273242975965593e-05
0.017569958327719716,0.0037007088945466542,0.8753024279081161,2.3520097756479434,4.737159554437449,2.6459423203178103,64.67645856947738,12.826577148718982,6.502130106020641e-05
0.005519360253986058,0.0012777749745671333,0.5054729742679842,2.1167528863098384,5.288617076401463,5.029201444009033,1377.2008906611518,20.612673882526643,7.052500408163882e-06
0.0018761592099011174,0.0005498883332008626,3.663066814860968,5.9413548893691335,2.36804782351144,0.011574704859755869,42.23687600037897,3.3154651946396534,1.0316780607519728e-06
0.022627225591718675,0.007409324856024777,0.5673887800867597,1.5001123407682009,2.3240624492787934,1.8135057058722017,1582.5211306747165,8.087919612554572,0.00016765246499960112
0.012705736606950742,0.0031016189421897524,0.5244753039645087,4.749206135407175,2.472309477628734,1.7879307255317984,1114.1194011247135,8.21379509040943,3.9408353334592175e-05
0.17435813587527488,0.003414065088611773,2.3330277291355577,3.6311817632891437,5.838874651892539,5.229710361285747,1.7358821308357892,21.625251936842037,0.0005952700246072038
0.06157511806365742,0.005050650163135176,0.8921667547143642,4.605996457556177,1.3397978165413278,0.13826832090986585,4.354608487879531,1.8586488643620331,0.00031099438009327905
0.013428182628886105,0.0023661941239594402,0.9270728075966768,6.371534141689613,2.9504337639327574,0.47978636500899796,97.9766500363299,5.005849839288129,3.177368683192453e-05
0.025031909043844836,0.0023369458178408064,1.0955536702781972,4.6009593521409755,4.75844422926183,0.49397205561001734,6.546791323925681,6.581959152898205,5.849821515258465e-05
0.06115716734868574,0.0018123422534859182,0.5292850869440371,4.472672080898571,5.745509434870659,5.527614393475194,43.72986783986138,22.46214241524019,0.00011083771848953253
0.03510081822249069,0.00011771372846394145,56.8455713748341,3.6823902328261338,6.256109971552265,5.474513715368502,0.007186188315142853,22.689319557777836,4.131848185104437e-06
0.013476442725084772,0.0019503467423414799,0.5140316000925037,2.314129770786474,0.8348432781986763,0.31435559478553454,60.53214599712943,2.0489720480206444,2.628373616722062e-05
0.07025430194667302,0.012658077217359247,0.5218418061693887,1.6927446029859368,1.5774892888731946,1.1177645495543072,85.27642980169988,5.5881905477642,0.0008892843788926592
0.05922049013032454,0.011814846161381252,0.5354138549759683,1.5079498708858885,2.764201108460841,2.2321011072943078,537.841113678084,9.77128677041022,0.0006996809804913813
0.27785170095261114,0.004269306850517683,2.6828506235291014,2.6221464150970935,0.26298934784838535,0.0966663282422422,0.41780458957332217,0.7320271630940178,0.0011862341703049732
0.02551433416873168,0.006434972896447256,0.5907538042372646,2.365074005108642,3.5589972534880925,2.3608751951660905,91.69435123976797,11.257994436603354,0.0001641840488466865
0.014549390778465631,0.0029381787824543796,0.6524051181177749,2.1454267240013243,4.970032517279238,4.343529280055217,419.4316306500544,18.198290066453424,4.274871128292513e-05
0.07900945297524105,0.0012191326969999755,3.5978858691435267,5.288267129294505,0.17378385080814418,0.029799011863449465,0.19029767816265802,0.34571586227333473,9.632300749419836e-05
0.1235404812001027,0.009350241573843888,0.5536627833753216,5.475659264502298,3.4417461240681435,2.6090704024477915,50.165990311776135,11.631897719389496,0.0011551333433698796
0.07732489453659729,0.008568038947527529,0.5167283200282183,3.8477123961368496,3.8779476585684893,3.1975116313486938,159.56416858424035,14.15676472066675,0.0006625227080030242
0.041009885582176345,0.007535687015491141,0.5305585286227243,2.4899330447602126,3.25028304650281,2.793903780464415,250.69954217014006,11.8394160642184,0.0003090376622883836
0.12905668322909256,0.014028522621964256,0.5812417721802603,2.1935292133538398,3.5556573992513734,1.8340911264937576,34.20119423078569,9.573206642145024,0.0018104746001949999
0.11738249195937063,0.012641482804031644,0.6066053187416955,2.869420715751213,3.433409200396869,1.9743402536991281,12.756020718389879,10.158831866460687,0.0014838887535987666
0.18371217265092146,0.00995094070421088,0.7795712759429894,2.992622479014733,1.8873453944883218,1.1252001746886329,6.354530433076837,5.361325890434418,0.0018281089366910714
0.10150911113364064,0.0025211112760954116,0.6491332231109321,5.823652600218515,5.6274246738639935,5.381568313428936,9.21491819058036,21.87051147799805,0.0002559157647054437
0.10939256347570417,0.006910108947657345,0.8813273808490742,4.661600663539704,4.754937983267062,1.8760978804012227,7.566972641252532,10.787188938179678,0.0007559145316806375
0.10982132510516607,0.013761340245560898,0.500976294896208,2.0809743814704458,3.336408524438726,2.662414838899095,396.6029776065548,11.910895277605041,0.0015112886209905493
0.23203158423435247,0.020831777829167987,0.5404616475379534,2.455358308063497,3.197225234535077,1.8670345969405044,9.930872818161022,9.369211494379778,0.004833630412119908
0.11667112017693675,0.006385504654403867,0.7041964829287841,2.0237830270246833,0.8555609637741335,0.2683440897633056,8.741598992997426,1.7863366459790697,0.0007450039809243426
0.10952386892505098,0.008671903805168808,0.6604827343683106,4.842981334548998,3.155557718732222,0.5379888406088371,4.268976685290551,5.367837745306395,0.0009497804556879594
0.16023652919783324,0.013956933468051845,0.5071379775321909,2.2069052397885365,1.1584067603798278,0.6837675742382445,14.26291772482254,3.8862140403724372,0.0022364105771657053
0.13976058964977617,0.005510982816796747,0.6064117431656422,4.548897086075492,1.0726458161796604,0.8296230320877389,14.004063450131124,3.626468431078976,0.0007702182080252978
0.11435338354388,0.000670829549743973,2.9350575689533436,4.033839448902691,0.11759729619143089,0.04843161027277354,0.13375068304241303,0.32060094374003967,7.671162879444086e-05
0.1582683194953918,0.006568055178829727,0.503376130704386,2.1327888086815614,0.32306022018590586,0.25983564964837136,16.86672256313636,1.1590816326820716,0.001039515055506386
0.25190397048956537,0.011569592910838181,1.662932704502022,5.500006292972716,1.8927262820083453,0.2583722293377706,1.864922777025154,3.435150136174612,0.002914426391188066
0.23890316088508834,0.010558874106722484,0.6576690996481387,3.22629173890623,1.0301373770151914,0.7025180728804021,5.060716960836605,3.5980033881795603,0.002522548399483715
0.039351254357009,0.0031590658794967007,0.9614803993629247,5.35633628269957,5.115007937059298,3.5582462481735497,33.345805581563084,16.076389760227865,0.00012431320495462302
0.02015337472920379,0.002320267613184604,1.0033493196401153,5.35633628269957,4.234471185733043,1.3553829775444903,14.958953423143733,8.661084558771893,4.676122268054459e-05
0.008417600007708805,0.00026873085174814983,3.363060432250706,21.465136314540445,1.0455108591743567,0.005605392936113507,0.4545539366170332,1.131567544069032,2.2620688197468196e-06
0.030847700924166128,0.005176178619082971,0.7647876194406049,1.9210475286392414,2.3166521325432567,0.7094810276228194,30.159858493420593,4.557709560379653,0.0001596732099715347
0.03797487421294707,0.0025344337650318,0.7716249093080085,2.5567401873292726,5.479738186228452,5.344872403591047,139.237909521996,21.75544395526196,9.624480342812845e-05
0.016165265583666412,0.00412128771908121,0.7252562025308537,2.3823187641903107,2.6338903069228046,0.5011890600233535,53.29250254394992,4.26547463585473,6.662171052565053e-05
0.0020895013608344852,0.0006542598423697794,0.9645529140180346,11.530954616711078,2.215178404484268,0.31901391953749014,533.673747422909,3.8498489930112383,1.36707683097101e-06
0.010310627723144084,0.0015282494197389198,0.5350457712305247,6.459909111193203,1.422245384760732,0.9016883904080695,2487.7695232022666,4.526315789268315,1.5757210835038967e-05
0.007586372419528204,0.003189474371582022,0.5227965442513312,2.753743852195832,2.46035480576683,0.9797709351711932,199.9375497621127,6.105670810752104,2.4196540405361902e-05
0.16015114075412598,0.00026126572662660963,12.15893227890015,5.623558848613888,0.23426639175442876,0.013184573184257697,0.0029455724460447797,0.29164080040821716,4.184200415920716e-05
0.12131662429101664,0.00293079834927959,2.6718172567786436,3.6311817632891437,5.468225070032103,1.0550698798411355,0.5739864700601627,8.701036802111307,0.0003555545622122838
0.05494955016021262,0.0021457267794248013,3.026617967870113,4.291083732096079,5.688921479940117,5.146828536191441,3.8959444076564558,21.21241778025425,0.0001179067212961146
0.0654067097712975,0.00011540883805935363,58.49539553118603,3.245734094645915,6.261791874645192,0.7708393683018064,0.0032649576587420737,8.578674562864055,7.548512375990817e-06
0.07191223920846007,0.0014686793641103678,3.6939634206541956,3.1716334689818195,5.862010560295669,0.37041080221036404,0.39652915799603183,7.048828430544887,0.0001056160217524338
0.05055423875023796,0.002481464752430852,2.615012522004419,3.246735790560034,0.4527155908163887,0.1156746281984593,2.0694455541062626,1.167049750870019,0.00012544856154468945
0.019921863710904167,0.0036850676384138662,0.5254606334416038,2.6258178188450825,1.4677807887039958,0.5683086206150789,49.1415508175676,3.6179461877927017,7.341341525794452e-05
0.017743293048501176,0.0014363077528869424,2.40767287777153,2.782015144681501,4.596378435137362,0.2184531811922752,2.955307646929928,5.356413293844037,2.5484829367307228e-05
0.09552945276016574,0.004351308687751476,1.7638611720992594,2.5421876526063847,5.616070429413904,3.389853710590499,2.9742893182406487,15.919324679362926,0.0004156781377314534
0.0626353173150486,0.005087160529101382,0.9051907723799717,4.605996457556177,2.41607890415213,0.15613329057185021,3.618156827486416,3.1305373124520735,0.00031863591397285557
