3.259082453908735549e-02 1.460118962720622846e-02
3.614489685328877572e-02 -8.471178384936117745e-02
-2.558147268076148978e-02 3.018807838485253192e-02
4.710351143201785273e-02 -9.569655985873807766e-03
8.160416782218017362e-01 4.372545838678458252e-01
7.145039599533710428e-02 -1.394812980935513647e-01
4.439847423659792208e-02 -4.180806888630901608e-02
1.189657894658256998e-01 1.645001373692987212e-01
1.530033868705756861e-01 4.120617182999657818e-02
1.116110569536557379e-01 -1.070755076311101783e-01
3.231975435263687024e-01 -2.418505784099719280e-01
2.234158707983559811e-01 -1.026774478004744973e-01
1.600282464603417498e-01 -4.777994897946372110e-02
6.888900327698088688e-02 -6.843725929714306044e-02
1.632008406306717507e-01 -4.302384165923034964e-01
1.332040285147635672e-01 8.529928496795029236e-02
3.808150640790695235e-02 -9.989968753594941075e-02
-2.570617680872486210e-02 2.278998322006288713e-01
8.497400207401160921e-02 3.894070982009270598e-02
1.874688463407213068e-01 6.723095901476498770e-02
1.285531156590938029e-01 -4.655048278565113162e-02
2.994597528179480505e-03 1.711418419569704363e-01
4.278508219193175727e-02 6.080719016882379230e-02
4.634015993125257388e-02 -7.631407992508679183e-02
1.977610542326893039e-01 -1.027403643721605531e-01
-1.059853584877560456e-01 2.511085092055829193e-01
-6.243864248886926011e-02 8.266705426934637876e-03
-4.084799519431239062e-02 4.721117335169899842e-02
-5.863930407670416012e-02 4.435032000105792321e-02
-5.074438746710702164e-02 2.095212296314638567e-02
3.692656973553948285e-02 -1.741591451789645251e-01
9.960874770177322035e-02 3.180671697660034103e-02
4.511238268825209369e-02 -1.793960652034038150e-01
-5.025986661319126886e-02 1.353548195553126200e-02
1.067414010328565088e-01 1.850208072687475058e-01
2.570632832878189666e-01 1.146573246056608597e-01
4.217586019285449739e-01 3.035368133203300220e-02
2.439151711224404606e-01 9.569732732499765249e-02
-2.240272035182229796e-02 -1.025610454336205596e-01
-2.349823203595627352e-02 -4.729821544533545363e-02
6.609273658307969479e-03 -1.183977968207755582e-01
-4.646976569355082409e-02 -5.168672738710560627e-02
-2.580736516470866649e-03 -1.215780989444689292e-01
1.334340634016515856e-02 3.196338863490169602e-01
4.172706446814304360e-01 2.568173454742774670e-02
4.376672650521423180e-01 -1.439881660896121483e-02
4.459700094977595008e-01 -5.389196126891442756e-02
3.388751727941398673e-01 -1.899532511447349706e-02
-8.670519091251896460e-02 5.136405258728867634e-02
-7.486241739326959799e-02 9.656945092332886241e-03
-5.895366076424379820e-02 -1.770081810792258070e-02
-6.116965942735490963e-02 -3.640167909784651490e-02
-8.042846269520346342e-03 -1.277609587927023005e-01
-6.407007444034118482e-02 -4.268299596052015608e-03
-5.179266126093418077e-02 -5.303787480042322644e-02
-5.001762766065379062e-02 -4.944626646836484951e-02
-4.761214493412579962e-02 -5.539832046236673607e-02
-1.074918786764937212e-01 9.475968217241297065e-02
-2.952512743194887074e-02 -1.138641897281942317e-01
-6.888392644752834582e-02 -2.114618520434853946e-02
-6.283266357014805070e-02 -2.311452175551825805e-02
-7.667991853989875040e-02 -3.680319840304017986e-02
-6.464203659555353698e-02 -2.303437890621538864e-02
-5.002567673356589535e-03 -1.354293732412851781e-01
-5.094305743302809247e-02 -6.964172294312437339e-02
-9.701748700420854965e-02 2.181649663431672187e-02
-5.196156732381238680e-02 -9.381732454980137859e-02
-8.437691687709214516e-02 -1.462778495353287550e-02
-7.128338814351363462e-02 -3.274489966673498065e-02
-5.433868360278902576e-02 -6.547963682708236866e-02
-6.506036970782121120e-02 -3.165880077855692202e-03
-7.520093120420910660e-02 -1.152244861255746593e-02
9.952210591638660508e-02 6.189679703343092115e-02
-3.488362085339859892e-02 -1.210571188797203573e-01
-8.677179169776558232e-02 6.600086868435035489e-03
-6.162808891768164349e-02 -4.765709285072330936e-02
-5.648619490734990700e-02 -4.290767636496579940e-02
-4.082553389980794756e-02 -9.949637019199170096e-02
-8.583102837339032232e-02 8.116753387846176171e-02
-8.064429027258404603e-02 4.377514554630760474e-03
-9.434491654833560004e-02 4.653657596481599462e-02
-8.234983302418058537e-02 8.375641944743238143e-02
1.173136112599796471e-01 1.792972365443215310e-01
7.056114000956416055e-01 6.890881367864086504e-02
7.053560288843165882e-01 7.204959049064667276e-02
7.057293556151975622e-01 6.553793642939494124e-02
5.109862542114255168e-01 2.985439232226583250e-01
4.175942771312902146e-01 -4.457977726675459162e-02
4.351918073244481766e-01 -5.021817807663138400e-02
-5.190855776058437426e-02 -3.618805298272615573e-02
-3.801263552765451331e-02 -6.922387795420330281e-02
-1.008837974645410834e-01 4.652876579377395599e-02
6.802032231189088663e-04 -1.106426596527992356e-01
1.450630461728922849e-01 3.036591681156947109e-02
1.124424034584987075e-01 2.501267955639464025e-01
1.328335436114988222e-01 -5.294488860394568064e-02
3.318840226408228400e-01 7.288489401326352091e-02
-4.275202739758635767e-02 -7.182770141890959525e-02
4.351570468264539908e-03 -1.124513052739194441e-01
-6.561489051398335104e-02 -1.566622109753665511e-03
-5.411144813018547300e-02 2.191941442596662681e-01
-2.634791023954012254e-02 -9.268342019425941658e-02
-6.345706510929513544e-02 -1.633261676733005138e-02
-6.192641766682328852e-02 -7.474991714126987853e-03
-4.051722942774347441e-02 -7.647575272701080673e-02
-8.422042578111164912e-02 -1.909654329985489667e-03
-3.197771567928427150e-02 -7.352246011680708959e-02
-7.893381454233587557e-02 1.543602410321819607e-01
-8.894785408431753193e-02 8.763164526012603983e-02
-9.518709250060325422e-02 2.666532588501959594e-02
-3.734376939526745653e-02 -6.199335408016615201e-02
-3.547438574335930184e-02 -8.604572210723122894e-02
-4.807953481876182933e-02 -4.963347617736330042e-02
-1.154225557368387944e-02 -1.056970403548997128e-01
-7.221578090286039087e-02 1.895192473587912346e-02
-4.727463496938733023e-02 -5.982529682024054912e-02
1.421120551467341953e-01 2.436257496468294537e-01
4.324470784750899521e-01 2.155490862950733744e-04
1.320779811365554723e-01 1.095754415522883773e-01
5.839161339200881207e-01 1.595734061800253289e-01
7.057293556151975622e-01 6.553793642939494124e-02
2.559669121139220294e-01 1.136131333365270231e-02
2.891357729034478297e-01 6.193425495190759550e-02
-5.508613221480216510e-02 -5.646708934869142799e-02
-5.573865687079951337e-02 -4.406890463170659578e-02
5.365683773500764531e-01 2.485589287493542299e-01
6.918808333748143191e-01 9.202564126830407865e-02
-1.066688588043760155e-01 5.695437820214012403e-02
-7.211208366719987217e-02 -2.914811960853745318e-03
2.616194024373725835e-01 5.056736648726835315e-02
-3.425073796331204457e-02 -8.982488015802969628e-02
2.752943905002327996e-01 -1.663721740957984502e-02
-3.495846020627001172e-02 -6.842879195208224907e-02
5.892505994240198053e-01 1.939416705121691509e-01
-8.438613116034343609e-02 2.098202007319939777e-01
-3.077395469144868917e-02 -2.092496990304089279e-03
-7.482774268146202834e-02 5.546040728048761553e-02
-9.427525610319416327e-02 1.504814285549903041e-01
5.647922459251160099e-01 2.076220338872110382e-01
-6.996868595007289804e-02 1.144809937638065073e-01
1.749385569270389129e-01 3.133495340452969180e-01
5.892505994240198053e-01 1.939416705121691509e-01
1.968101558498004944e-01 5.247679278684334869e-02
2.993946350126626688e-01 1.887722112434392363e-02
1.711111443700204793e-01 8.042644304726541404e-02
-6.825045645154580176e-02 6.921454284329264794e-02
-1.021815590345302727e-02 1.973495401034902272e-02
3.424239329655065327e-03 -6.474514707141029723e-02
7.510027880386915822e-02 -2.018666724173733273e-01
1.207618461142635491e-01 2.249506082022841372e-02
4.738301894051787783e-02 -1.812116529436872403e-01
7.977866895684708817e-03 -1.496871124165033984e-01
3.044537150230625100e-02 -3.342818240112950534e-02
2.898309884652556373e-02 -1.173343908807804037e-01
6.045579455348827347e-01 1.370361947778030443e-01
-3.766789742013543218e-02 -7.360269447062961490e-02
1.161719290040767218e-02 -1.353542794780405734e-01
8.599013505250011069e-03 -1.262089375563830995e-01
-4.285505860702883835e-02 -5.493908558930334085e-02
-1.621399070197834726e-04 -1.316671845306182365e-01
-5.166416642541770549e-02 -4.387320395462742523e-02
-6.032580556002719446e-02 1.585115952800408238e-03
-4.769338647879256543e-02 -7.875236116571301959e-02
-8.235555518327340729e-02 -9.762526817421754086e-03
-4.246870003260598547e-02 -7.747113629227558862e-02
-3.124920498982000638e-02 -6.697097482413771896e-02
-6.811653269096942798e-02 -9.257029272348510016e-03
-5.758947993174812902e-02 -2.092606606461473034e-02
-5.185051654972906016e-02 -3.346304643886802849e-02
-4.440872182805732926e-02 -5.375824828446654907e-02
-4.857323313178252971e-02 -5.128955089842502507e-02
-7.375732949380896242e-02 2.566457339207214861e-02
-5.270169669054379502e-02 -3.660419031849861116e-02
-1.141990348622262119e-01 9.555061565006159330e-02
-4.001713797697990793e-02 -6.291141935481207870e-02
-8.202443015286543793e-02 -1.223021276735436480e-02
-7.061089773414923332e-02 -6.762817060597535630e-03
-6.096490758734633697e-02 -3.338062399205232039e-02
-8.838921616838861517e-02 -3.034918404994733660e-03
-7.432731368756438639e-02 -6.620742546659795502e-02
-8.794224695202770836e-02 1.465782175788478935e-02
-5.239304312847974099e-02 -5.396872840784159436e-02
-3.133462134823278983e-02 -8.935618599970311660e-02
-3.194972385834203565e-02 -7.926771025159201622e-02
-8.105206730620381772e-02 3.049214022573902214e-02
-2.126337447222819560e-02 1.015962239663026900e-01
-2.619685397174997474e-02 -8.618392411961452171e-02
-2.424299276435043157e-02 -8.914032948273097057e-02
-3.185489636650955941e-02 -9.443979410283717679e-02
-5.852582943466016346e-02 -6.869970085851224983e-02
-5.972935589222856667e-02 -4.064066865483870888e-02
-1.060782329757506276e-01 5.961246917095575776e-02
-4.462673283491742221e-02 -4.790358759615918893e-02
4.520603545383654678e-03 -1.285888935348677709e-01
-7.761826728815300613e-02 3.718284938293980185e-02
-1.409245352094152387e-02 -9.551658734202404799e-02
1.594206578860515519e-02 -1.339318070363386126e-01
-6.783133367287892679e-02 2.255363625357058865e-01
-4.979212298109750995e-02 2.284935625706629309e-02
-1.316221040256530285e-02 -1.068864106958740540e-01
-6.839901219356343820e-02 -3.716960470005005891e-03
-4.910566423659735308e-02 -1.628548672181471049e-02
2.954364960053935119e-01 -2.368557681910718193e-01
-2.265880780868295349e-02 -7.546675593288336426e-02
-8.221188431769045624e-02 -8.555441738402903493e-03
3.372754470790008674e-01 -1.975534061364090377e-01
-3.799686574137601386e-02 -5.900104670148906272e-02
-1.093528837469677356e-01 6.145594143381691299e-02
-7.844133907197342603e-02 5.617636351171668291e-02
-7.390336221244121762e-02 3.934202085036928032e-02
2.127920362979678348e-01 -1.122665028284962480e-01
-1.252388292872815001e-02 -9.135354308406905266e-02
-5.364451950549595227e-02 -1.422062935409894487e-02
-1.617955311073004249e-02 -1.023911617641326405e-01
-2.094635505552322734e-03 -1.095798636969710360e-01
-8.326781159693649736e-02 1.021702207968172571e-01
